Date,S/N,Tweets,annotation_id,annotator,created_at,id,lead_time,sentiment,updated_at
14/05/2024,98,"
Ikoyi no be lekki!!!!!",2780,1,2024-10-01T11:12:35.221201Z,6434,0.872,Normal,2024-10-01T11:12:35.221201Z
13/05/2024,99,Thank you God for everything ❤️🥇,2781,1,2024-10-01T11:12:38.480754Z,6435,0.701,Normal,2024-10-01T11:12:38.480754Z
12/05/2024,100,"
Oluwa oshe o!! Atobiju oba iyanu oshe ooo",2782,1,2024-10-01T11:12:43.742901Z,6436,2.256,Normal,2024-10-01T11:12:43.742901Z
11/05/2024,101,"
bball, they weyres wey dey kiss their sef don break up",2783,1,2024-10-01T11:12:54.332565Z,6437,6.757,Offensive,2024-10-01T11:12:54.332565Z
11/05/2024,102,"
primary 3 friday typa happiness",2784,1,2024-10-01T11:12:58.790361Z,6438,1.239,Normal,2024-10-01T11:12:58.790361Z
11/05/2024,103,"
lots of heart",2785,1,2024-10-01T11:13:02.773714Z,6439,0.77,Normal,2024-10-01T11:13:02.773714Z
11/05/2024,104,"
Rappers having fun",2786,1,2024-10-01T11:13:06.634001Z,6440,0.789,Normal,2024-10-01T11:13:06.634001Z
11/05/2024,105,"
Cross em ts and dot em i’s",2787,1,2024-10-01T11:13:10.441040Z,6441,0.914,Normal,2024-10-01T11:13:10.441040Z
10/05/2024,106,"
God bless",2788,1,2024-10-01T11:13:16.856420Z,6442,0.662,Normal,2024-10-01T11:13:16.856420Z
09/05/2024,107,"
Talk to the clouds",2789,1,2024-10-01T11:13:20.539067Z,6443,0.756,Normal,2024-10-01T11:13:20.539067Z
06/05/2024,108,"

Happiness and sexiness, that’s how I’m living",2790,1,2024-10-01T11:13:24.520906Z,6444,1.261,Normal,2024-10-01T11:13:24.520906Z
06/05/2024,109,"
Sexiness is a state of the mind body and soul. It’s a way of life",2791,1,2024-10-01T11:13:28.349050Z,6445,0.683,Normal,2024-10-01T11:13:28.349050Z
06/05/2024,110,"
Summer summer summer summer summer",2792,1,2024-10-01T11:13:31.860669Z,6446,0.753,Normal,2024-10-01T11:13:31.860669Z
06/05/2024,111,"
sexy summer like a muhfuckaaaaa",2793,1,2024-10-01T11:13:36.123198Z,6447,0.619,Offensive,2024-10-01T11:13:36.123198Z
06/05/2024,112,Woke up in paris!,2794,1,2024-10-01T11:13:39.734087Z,6448,0.622,Normal,2024-10-01T11:13:39.734087Z
05/05/2024,113,"
At this point I’m a pilot",2795,1,2024-10-01T11:13:43.599611Z,6449,0.838,Normal,2024-10-01T11:13:43.599611Z
05/05/2024,114,"
Tiger and capri on my bed",2796,1,2024-10-01T11:13:46.931964Z,6450,0.649,Normal,2024-10-01T11:13:46.931964Z
04/05/2024,115,"

On my cowboy steeze, happy muhfuckaaa",2797,1,2024-10-01T11:13:54.800295Z,6451,5.079,Offensive,2024-10-01T11:13:54.800295Z
04/05/2024,116,"
Gast enjoy lagos today, like 6 months in one day! Only me",2798,1,2024-10-01T11:13:58.370841Z,6452,0.775,Normal,2024-10-01T11:13:58.370841Z
04/05/2024,117,"
24 hours in lagos, I need suya this afternoon",2799,1,2024-10-01T11:14:02.247498Z,6453,0.753,Normal,2024-10-01T11:14:02.247498Z
04/05/2024,118,"
MET IBD IN 2014 AND HE WAS SO GOOD TO ME, EVEN BEFORE I BLEW UP, SO WHEN I SEE HIM, ITS ALWAYS LOVE. I HONESTLY HAD NO KNOWLEDGE OF ANY CRIMINAL ACTIVITIES ASSOCIATED WITH HIM. I DO NOT SUPPORT CRIMINALS, SO LET THE LAW TAKE ITS COURSE",2800,1,2024-10-01T11:14:08.097757Z,6454,3.024,Normal,2024-10-01T11:14:08.097757Z
04/05/2024,119,"
HYPOCRITES 😂😂😂",2801,1,2024-10-01T11:14:13.121853Z,6455,1.574,Offensive,2024-10-01T11:14:13.121853Z
04/05/2024,120,"
TWITTER SPACE FOR MY FANS IN A BIT!!!! MAKE I BRUSH TEETH",2802,1,2024-10-01T11:14:16.583969Z,6456,0.762,Normal,2024-10-01T11:14:16.583969Z
03/05/2024,121,"
I GOT 20 KIDS IN SCHOOL, 10 PRIVATE UNIVERSITY STUDENTS, 3 IN BABCOCK, 3 IN C.U, 3 IN REEDEMERS AND 1 IN AUN, 

10 KIDS IN PRIVATE SECONDARY SCHOOLS, 3 IN THE EAST,  3 IN LAGOS AND 1 IN JOS. ALL IN BOARDING SCHOOL. I PAY AND TAKE CARE OF THEIR FEES, AND IM ACTIVE IN THEIR LIVES. 
WHAT HAVE YOU DONE ???? AS A CITIZEN OF THIS COUNTRY",2803,1,2024-10-01T11:14:30.203401Z,6457,10.735,Normal,2024-10-01T11:14:30.203401Z
03/05/2024,122,I JUST DEY LAND!!! I DEY COME!!!,2804,1,2024-10-01T11:14:33.398615Z,6458,0.708,Normal,2024-10-01T11:14:33.398615Z
03/05/2024,123,I’m lo mo ton je pumping? Se skilla abi woro?,2805,1,2024-10-01T11:14:39.942516Z,6459,0.828,Normal,2024-10-01T11:14:39.942516Z
03/05/2024,124,Faaaji lojo jimoh,2806,1,2024-10-01T11:14:43.392423Z,6460,0.701,Normal,2024-10-01T11:14:43.392423Z
03/05/2024,125,Ijogbon ninu eje mi lo sun si,2807,1,2024-10-01T11:14:52.446073Z,6461,5.85,Offensive,2024-10-01T11:14:52.446073Z
03/05/2024,126,Malaika wey your momsi and grandma dey use greet God,2808,1,2024-10-01T11:14:57.278711Z,6462,1.516,Indeterminate,2024-10-01T11:14:57.278711Z
03/05/2024,127,Standing on ten toes like hunnid,2809,1,2024-10-01T11:15:01.140146Z,6463,0.888,Normal,2024-10-01T11:15:01.140146Z
03/05/2024,128,Lmaaaooo you be fuuu 😂😂😂,2810,1,2024-10-01T11:15:07.318712Z,6464,0.633,Offensive,2024-10-01T11:15:07.318712Z
03/05/2024,129,I love to have fun!!!!,2811,1,2024-10-01T11:15:10.431195Z,6465,0.604,Normal,2024-10-01T11:15:10.431195Z
03/05/2024,130,Na why God never answer you 😂😂😂,2812,1,2024-10-01T11:15:13.629451Z,6466,0.667,Offensive,2024-10-01T11:15:13.629451Z
03/05/2024,131,Spit on them and their minions!!!!!,2813,1,2024-10-01T11:15:17.108458Z,6467,0.701,Offensive,2024-10-01T11:15:17.108458Z
03/05/2024,132,Alone like a billion,2814,1,2024-10-01T11:15:20.254715Z,6468,0.604,Normal,2024-10-01T11:15:20.254715Z
03/05/2024,133,No guarantor,2815,1,2024-10-01T11:15:24.233714Z,6469,1.334,Indeterminate,2024-10-01T11:15:24.233714Z
03/05/2024,134,"
Night time, day somewhere else",2816,1,2024-10-01T11:15:28.930842Z,6470,2.17,Normal,2024-10-01T11:15:28.930842Z
03/05/2024,135,"
Tell your momsi,make she remarry rich person, comot una from this poverty",2817,1,2024-10-01T11:15:33.391787Z,6471,0.879,Offensive,2024-10-01T11:15:33.391787Z
03/05/2024,136,"
Submarine next",2818,1,2024-10-01T11:15:38.370885Z,6472,2.281,Normal,2024-10-01T11:15:38.370885Z
03/05/2024,137,"
Put that nigga in a four wheeler",2819,1,2024-10-01T11:15:41.967456Z,6473,2.708,Normal,2024-10-01T11:16:24.890310Z
01/05/2024,138,"
Good things are coming!!!",2820,1,2024-10-01T11:16:28.832232Z,6474,0.721,Normal,2024-10-01T11:16:28.832232Z
30/04/2024,139,"
Aye gba motion ✈️",2821,1,2024-10-01T11:16:32.383593Z,6475,0.893,Normal,2024-10-01T11:16:32.383593Z
30/04/2024,140,"
E sweet die",2822,1,2024-10-01T11:16:35.764298Z,6476,0.584,Normal,2024-10-01T11:16:35.764298Z
30/04/2024,141,"
My chef wan kee me 😩",2823,1,2024-10-01T11:16:39.461026Z,6477,0.968,Normal,2024-10-01T11:16:39.461026Z
30/04/2024,142,You wan chop the one wey I remain?,2824,1,2024-10-01T11:16:43.123489Z,6478,1.236,Normal,2024-10-01T11:16:43.123489Z
30/04/2024,143,God no go Shame us!!! 😇,2825,1,2024-10-01T11:16:46.554445Z,6479,0.587,Normal,2024-10-01T11:16:46.554445Z
29/04/2024,144,Capetown wey your leg never touch,2826,1,2024-10-01T11:16:51.996462Z,6480,2.101,Offensive,2024-10-01T11:16:51.996462Z
29/04/2024,145,Bants no dey pain pesin wey well o.,2827,1,2024-10-01T11:16:58.689763Z,6481,1.521,Normal,2024-10-01T11:16:58.689763Z
29/04/2024,146,gave you your highest retweet. I’m your DAD!!!!!!,2828,1,2024-10-01T11:17:02.889984Z,6482,0.61,Offensive,2024-10-01T11:17:02.889984Z
29/04/2024,147,Wetin hunger go cause ehhhhhhhhh,2829,1,2024-10-01T11:17:06.000365Z,6483,0.515,Offensive,2024-10-01T11:17:06.000365Z
29/04/2024,148,"Pesin wey leave me many properties, e try oooo",2830,1,2024-10-01T11:17:11.277037Z,6484,1.627,Normal,2024-10-01T11:17:11.277037Z
29/04/2024,149,"Na inside bullet den born me, my papa na soldier",2831,1,2024-10-01T11:17:17.407369Z,6485,1.689,Normal,2024-10-01T11:17:17.407369Z
29/04/2024,150,We don beat ourself for house we don taya,2832,1,2024-10-01T11:17:20.769696Z,6486,0.628,Normal,2024-10-01T11:17:20.769696Z
29/04/2024,151,Life for capetown too sweeeeet I swearrrrrrrrr,2833,1,2024-10-01T11:17:24.530413Z,6487,0.852,Normal,2024-10-01T11:17:24.530413Z
29/04/2024,152,Deity dey play for where i dey ooooo,2834,1,2024-10-01T11:17:28.913405Z,6488,0.959,Normal,2024-10-01T11:17:28.913405Z
29/04/2024,153,"Na next week I wan start diet, i dey chop life for capetown like this 😩😩😩",2835,1,2024-10-01T11:17:33.356022Z,6489,1.024,Normal,2024-10-01T11:17:33.356022Z
29/04/2024,154,"Real life craze, No be twitter o",2836,1,2024-10-01T11:17:36.818687Z,6490,0.673,Normal,2024-10-01T11:17:36.818687Z
29/04/2024,155,Wetin happen,2837,1,2024-10-01T11:17:40.615678Z,6491,0.874,Normal,2024-10-01T11:17:40.615678Z
24/04/2024,156,Jet lag lagging,2838,1,2024-10-01T11:17:44.063275Z,6492,0.595,Indeterminate,2024-10-01T11:17:44.077776Z
13/04/2024,157,Swear on riz and steez,2839,1,2024-10-01T11:17:48.461857Z,6493,1.731,Normal,2024-10-01T11:17:48.461857Z
01/04/2024,158,"People who ain’t never did shit, talk the most shit.",2840,1,2024-10-01T11:17:52.109417Z,6494,0.612,Normal,2024-10-01T11:17:52.109417Z
31/03/2024,159,"
outside outsiding",2841,1,2024-10-01T11:17:56.085265Z,6495,0.679,Normal,2024-10-01T11:17:56.085265Z
28/03/2024,160,the waiters don’t ask me for my order no more. I gotta end it now,2842,1,2024-10-01T11:18:00.398017Z,6496,0.676,Normal,2024-10-01T11:18:00.398017Z
09/03/2024,161,wee of the morning,2843,1,2024-10-01T11:18:06.456358Z,6497,1.756,Normal,2024-10-01T11:18:06.456358Z
07/03/2024,162,"Fork typa gyal, spoon fi garrnnn",2844,1,2024-10-01T11:18:13.966068Z,6498,4.378,Normal,2024-10-01T11:18:13.966068Z
05/03/2024,163,You cannot cancel what God has ordained!!,2845,1,2024-10-01T11:18:18.263615Z,6499,1.592,Normal,2024-10-01T11:18:18.263615Z
16/02/2024,164,"
God protects, allow him ❤️❤️",2846,1,2024-10-01T11:18:21.793509Z,6500,0.835,Normal,2024-10-01T11:18:21.793509Z
13/02/2024,165,"
Life is to be lived, enjoy it, both the good and bad. May our days be filled with love and joy.",2847,1,2024-10-01T11:18:26.603232Z,6501,1.3,Normal,2024-10-01T11:18:26.603232Z
12/02/2024,166,"
I FINE PASS MY SELF!!!!! 😩😩😩😩",2848,1,2024-10-01T11:18:30.801210Z,6502,1.422,Normal,2024-10-01T11:18:30.801210Z
11/02/2024,167,"
I need oxygen!!!!!!!!!!!!!!",2849,1,2024-10-01T11:18:35.099202Z,6503,1.197,Normal,2024-10-01T11:18:35.099202Z
11/02/2024,168,"
God I use God beg you Abeg",2850,1,2024-10-01T11:18:38.308426Z,6504,0.661,Normal,2024-10-01T11:18:38.308426Z
11/02/2024,169,"
WE DON SCORE OOOOOOO",2851,1,2024-10-01T11:18:41.740819Z,6505,0.698,Normal,2024-10-01T11:18:41.740819Z
07/02/2024,170,"
I HAVE A GOD WHO NEVER FAILS",2852,1,2024-10-01T11:18:45.273296Z,6506,1.037,Normal,2024-10-01T11:18:45.273296Z
07/02/2024,171,"
It is well",2853,1,2024-10-01T11:18:49.633151Z,6507,1.431,Normal,2024-10-01T11:18:49.633151Z
07/02/2024,172,"
After this match, Chelsea go come chop beating again. Na wa ooooo",2854,1,2024-10-01T11:18:53.146378Z,6508,0.643,Normal,2024-10-01T11:18:53.146378Z
07/02/2024,173,"
Many relationships dey on the line like this ooooooo",2855,1,2024-10-01T11:18:56.507295Z,6509,1.493,Normal,2024-10-01T11:18:59.691325Z
