"Date","S/N","Tweet","annotation_id","annotator","created_at","id","lead_time","sentiment","updated_at"
"01/06/24",20,"GOD dey so things good. But I thought all of us  on twitter agreed that I should stop doing giveaway. Say make them bandam 🤷🏾‍♂️",20,"1","2024-09-30T08:28:04.036799Z",20,24.851,"Indeterminate","2024-09-30T08:28:04.036949Z"
"01/06/24",21,"Face your win, stop taunting others. 🤍🐘",21,"1","2024-09-30T08:28:10.838923Z",21,1.852,"Normal","2024-09-30T08:28:10.839093Z"
"01/06/24",22,"Osheeee brother mi. More blessings coming thru. 🤍🐘",22,"1","2024-09-30T08:28:19.533746Z",22,3.398,"Normal","2024-09-30T08:28:19.533915Z"
"01/06/24",23,"Osheeeee thanks boss. 🙌🏾🙌🏾",23,"1","2024-09-30T08:28:25.744572Z",23,1.776,"Normal","2024-09-30T08:28:25.744728Z"
"31/05/24",24,"Love his sound. 🐘",24,"1","2024-09-30T08:28:33.371605Z",24,3.911,"Normal","2024-09-30T08:28:33.371811Z"
"31/05/24",25,"Thanks a lot.",25,"1","2024-09-30T08:28:38.804134Z",25,1.581,"Normal","2024-09-30T08:28:38.804348Z"
"31/05/24",26,"She is really a sweet soul. A celestial being 💯. 🤍",26,"1","2024-09-30T08:28:45.504795Z",26,2.326,"Normal","2024-09-30T08:28:45.504986Z"
"31/05/24",27,"Thanks Big Wiz  ",27,"1","2024-09-30T08:28:53.963728Z",27,4.391,"Normal","2024-09-30T08:28:53.963888Z"
"31/05/24",28,"Na so e suppose be. ",28,"1","2024-09-30T08:29:02.762912Z",28,4.6,"Indeterminate","2024-09-30T08:29:02.763094Z"
"31/05/24",29,"It actually gets all of us in the HQ emotional too. Hard guy for don cry sef . lol 😂",29,"1","2024-09-30T08:29:10.832082Z",29,3.227,"Normal","2024-09-30T08:29:10.832512Z"
"31/05/24",30,"Anywhere you are today you will hear AYRA SABI GIRL STARR. That girl is one hardworking, talented young lady and deserves everything good. If body Dey pepper you off phone. I don warn you. #Mavin",30,"1","2024-09-30T08:29:16.834543Z",30,1.815,"Normal","2024-09-30T08:29:16.834709Z"
"31/05/24",31,"The best team in the world. 🤍",31,"1","2024-09-30T08:29:24.747342Z",31,1.999,"Normal","2024-09-30T08:29:24.747502Z"
"31/05/24",32,"P prime produced that o. ",32,"1","2024-09-30T08:29:31.224228Z",32,1.952,"Indeterminate","2024-09-30T08:29:31.242743Z"
"31/05/24",33,"😁😁😁 Album out now ",33,"1","2024-09-30T08:29:40.479978Z",33,4.891,"Indeterminate","2024-09-30T08:29:40.480157Z"
"31/05/24",34,"Haha hard. 🤍🐘",34,"1","2024-09-30T08:29:47.480515Z",34,2.336,"Indeterminate","2024-09-30T08:29:47.480693Z"
"27/05/24",35,"Palava by @Johnnydrille  OUT NOW!",35,"1","2024-09-30T08:29:53.204548Z",35,1.481,"Indeterminate","2024-09-30T08:29:53.204674Z"
"27/05/24",37,"Sample!!! Ekweeee",36,"1","2024-09-30T08:29:59.326545Z",36,1.912,"Indeterminate","2024-09-30T08:29:59.326709Z"
"18/05/24",38,"Nobody owes you shit and vice versa.",37,"1","2024-09-30T08:30:10.030096Z",37,4.361,"Offensive","2024-09-30T08:30:10.034172Z"
"18/05/24",39,"Worrying about what people think about you in your grinding phase AND your made phase is a distraction.",38,"1","2024-09-30T08:30:23.228812Z",38,1.848,"Normal","2024-09-30T08:30:23.229031Z"
"18/05/24",40,"Nobody gives a fuck about you when you are suffering and grinding. If you give a fuck about what people think about you when you make it, then you didn’t learn shit in the come up and will be back suffering in no time.",39,"1","2024-09-30T08:32:50.689607Z",39,96.317,"Indeterminate","2024-09-30T08:32:50.689786Z"
"14/05/24",41,"Just use loud speaker jam this Gbedu ",40,"1","2024-09-30T08:32:58.430530Z",40,1.917,"Normal","2024-09-30T08:32:58.430674Z"
"14/05/24",42,"lol him say na Mr Collins. Thanks",41,"1","2024-09-30T08:33:05.552318Z",41,1.867,"Normal","2024-09-30T08:33:05.552472Z"
"14/05/24",43,"Johnny Drille has served us Gbedu o. Eat it here - ",42,"1","2024-09-30T08:33:12.694919Z",42,2.391,"Normal","2024-09-30T08:33:12.695054Z"
"14/05/24",44,"Arsenal fans you deserve to win too ooo. Tell bad belle people YOUR FADA 🖐🏾 lol",43,"1","2024-09-30T08:33:19.466190Z",43,2.247,"Offensive","2024-09-30T08:33:19.466390Z"
"13/05/24",45,"Anywhere you find an audience, fire down. Engage the few that fuck with you as the people that don’t send you are wayyyy more than the little that do.",44,"1","2024-09-30T08:33:30.463406Z",44,2.16,"Indeterminate","2024-09-30T08:33:30.463567Z"
"13/05/24",46,"I just sign dope players.",45,"1","2024-09-30T08:33:37.424961Z",45,2.113,"Normal","2024-09-30T08:33:37.425096Z"
"13/05/24",47,"And that’s totally fine. Some people like meat some like fish some na vegetarian. Back to the studio make another one.",46,"1","2024-09-30T08:33:44.201714Z",46,1.721,"Normal","2024-09-30T08:33:44.201877Z"
"13/05/24",48,"Trust me it’s not a walk in the park for us too. No matter how much you have. Once you get a dope song, try and gather all the attention you can get one tweet at a time.",47,"1","2024-09-30T08:33:54.224815Z",47,1.864,"Normal","2024-09-30T08:33:54.224975Z"
"13/05/24",49,"Doesn’t work like that. Not all songs will be hit songs. Not all artist will be Ronaldo or Messi.",48,"1","2024-09-30T08:34:00.471360Z",48,1.991,"Normal","2024-09-30T08:34:00.471529Z"
"13/05/24",50,"Music too na betting.",49,"1","2024-09-30T08:34:07.572084Z",49,1.861,"Normal","2024-09-30T08:34:07.572266Z"
"03/05/24",51,"That new #SinceO4 by @iamdbanj is such a jam. Out now pls listen and share to your followers. Thanks 
",50,"1","2024-09-30T08:34:15.811294Z",50,3.189,"Normal","2024-09-30T08:34:15.811444Z"
"20/04/24",52,"Taylor sha 🙌🏾🙌🏾. Shout out to Ayra Starr for holding down Naija. Sabi girl doings ",51,"1","2024-09-30T08:34:21.289722Z",51,1.765,"Normal","2024-09-30T08:34:21.289881Z"
"20/04/24",53,"No wahala sir. Me I don’t have the qualifications to rate your houses. 🙌🏾",52,"1","2024-09-30T08:34:34.567844Z",52,7.841,"Indeterminate","2024-09-30T08:34:34.567981Z"
"20/04/24",54,"Yeah I am great thanks a lot and you?",53,"1","2024-09-30T08:34:40.769699Z",53,1.867,"Normal","2024-09-30T08:34:40.769857Z"
"20/04/24",55,"Boss man concentrate on selling your houses that you know how to do let me sell my artists. You don’t have to buy from me just as I don’t want to buy your houses. E no mean say you no go see customer. ",54,"1","2024-09-30T08:34:50.847074Z",54,5.51,"Offensive","2024-09-30T08:34:50.847214Z"
"20/04/24",56,"Yes sir. See him last single",55,"1","2024-09-30T08:34:57.888875Z",55,2.843,"Indeterminate","2024-09-30T08:34:57.889011Z"
"20/04/24",57,"Ahh una too plenty o. lol 🏃🏾‍♂️",56,"1","2024-09-30T08:35:09.197894Z",56,4.418,"Normal","2024-09-30T08:35:09.198028Z"
"18/04/24",58,"Hook too fire 🔥 Love it. 🐘",57,"1","2024-09-30T08:35:16.126800Z",57,2.383,"Indeterminate","2024-09-30T08:35:16.126944Z"
"18/04/24",59,"Thanks for having us boss. 🙌🏾",58,"1","2024-09-30T08:35:26.283224Z",58,3.473,"Normal","2024-09-30T08:35:26.283394Z"
"12/04/24",60,"I’m not a lyricist. What do I know. Everybody do the one wey you sabi. Share us some of your written Grammy lyrics",59,"1","2024-09-30T08:35:34.678047Z",59,3.263,"Normal","2024-09-30T08:35:34.678202Z"
"12/04/24",61,"Him get young for him name no mean say him small o. I’m honored to be compared with him sef. You can’t deny he is a beast. 🐘",60,"1","2024-09-30T08:35:42.327035Z",60,3.067,"Normal","2024-09-30T08:35:42.327176Z"
"12/04/24",62,"My lyrics no Dey hard na straight to the point. When you learn come back 😁",61,"1","2024-09-30T08:36:01.218637Z",61,3.76,"Normal","2024-09-30T08:36:01.218786Z"
"12/04/24",63,"Undeniably one of the baddest producers we have had in the game and one of my fav artists at the moment called for the Don’s blessings on his album and I couldn’t resist. Go check out the new album from @YoungJonn  OUT NOW!!  🤍 🐘 ",62,"1","2024-09-30T08:36:07.551462Z",62,1.911,"Normal","2024-09-30T08:36:07.551664Z"
"26/03/24",64,"Congratulations bro. 🤍",63,"1","2024-09-30T08:36:15.212016Z",63,2.06,"Normal","2024-09-30T08:36:15.212157Z"
"23/03/24",65,"Nope I’m not here. 🚶🏾",64,"1","2024-09-30T08:36:22.188696Z",64,1.981,"Normal","2024-09-30T08:36:22.188855Z"
"23/03/24",66,"You are very welcome. I am happy for you. More blessings. 🙏🏽🤍🐘",65,"1","2024-09-30T08:36:28.656389Z",65,1.784,"Normal","2024-09-30T08:36:28.656571Z"
"13/03/24",67,"The energy some of y’all spend arguing about other people’s business is unhealthy.  🤐 Minding my business. ",66,"1","2024-09-30T08:38:04.544189Z",66,20.455,"Indeterminate","2024-09-30T08:38:26.709005Z"
"04/03/24",68,"Good morning. 
@koredebello
 and I made a beautiful new record it’s called #MindingMyBusiness ",67,"1","2024-09-30T08:38:39.661404Z",67,6.962,"Normal","2024-09-30T08:38:39.661566Z"
"29/02/24",69,"London what’s good? 🤍🐘",68,"1","2024-09-30T08:38:46.849378Z",68,2.048,"Normal","2024-09-30T08:38:46.849545Z"
"19/02/24",70,"So super talented 
@adekunleGOLD
 came visiting the Don’s residence. I was over fed with loads of incoming songs. This one is called “The Life I Chose” and it’s OUT ON WEDNESDAY 21st of February. I love it and you will love it too.",69,"1","2024-09-30T08:38:57.064486Z",69,4.458,"Normal","2024-09-30T08:38:57.064624Z"
"16/02/24",71,"Ahh he has my nose o",70,"1","2024-09-30T08:39:03.646041Z",70,1.818,"Indeterminate","2024-09-30T08:39:03.646187Z"
"13/02/24",72,"Glovo now has the juciest @jazzysburger 🤍🐘",71,"1","2024-09-30T08:39:14.389433Z",71,5.369,"Indeterminate","2024-09-30T08:39:14.389570Z"
"09/02/24",73,"Am I Gen Z if I understood all he said?",72,"1","2024-09-30T08:39:23.149085Z",72,2.875,"Normal","2024-09-30T08:39:23.149196Z"
"08/02/24",74,"lol e never drop jor na for midnight",73,"1","2024-09-30T08:39:33.465804Z",73,2.858,"Indeterminate","2024-09-30T08:39:33.465948Z"
"07/02/24",75,"Osheeeeee Up Naija",74,"1","2024-09-30T08:39:40.099189Z",74,1.779,"Normal","2024-09-30T08:39:40.099347Z"
"05/02/24",76,"Energy wrong I log off. ",75,"1","2024-09-30T08:39:47.491339Z",75,2.548,"Indeterminate","2024-09-30T08:39:47.491527Z"
"28/01/24",77,"Nice seeing you Doc 🤍🐘",76,"1","2024-09-30T08:39:56.151320Z",76,5.961,"Normal","2024-09-30T08:40:01.074906Z"
"14/01/24",78,"Snap out of all that is bothering you tonight and say it with me “I’m Okay” - Magixx",77,"1","2024-09-30T08:40:13.894163Z",77,2.514,"Normal","2024-09-30T08:40:13.895378Z"
"08/12/23",79,"Na who get belle fit give person belle. 😛",78,"1","2024-09-30T08:40:20.660209Z",78,1.802,"Normal","2024-09-30T08:40:20.660369Z"
"06/12/23",80,"Na Man City come cut my ticket today. Hissss 🤦🏾‍♂️🚶🏾",79,"1","2024-09-30T08:40:28.155062Z",79,1.929,"Normal","2024-09-30T08:40:28.155200Z"
"04/12/23",81,"Your mama",80,"1","2024-09-30T08:40:35.056907Z",80,1.643,"Offensive","2024-09-30T08:40:35.057067Z"
"04/12/23",82,"These big boys Dey spray money for air for club. Wetin concern me the one wey touch me I don pick one 500 naira put for my bra.",81,"1","2024-09-30T08:40:42.076393Z",81,1.6,"Normal","2024-09-30T08:40:42.076547Z"
"26/11/23",83,"Thank GOD for life. 🎂 🐘+1",82,"1","2024-09-30T08:40:50.262113Z",82,1.923,"Normal","2024-09-30T08:40:50.262313Z"
"26/11/23",84,"Wetin you Dey sell?",83,"1","2024-09-30T08:41:04.739942Z",83,8.651,"Indeterminate","2024-09-30T08:41:04.740115Z"
"24/11/23",85,"Looks yummy but e too full na. I don’t want crab and scorpion that one na war to chop.",84,"1","2024-09-30T08:41:16.387097Z",84,5.85,"Normal","2024-09-30T08:41:16.387312Z"
"24/11/23",86,"Who want chop plantain",85,"1","2024-09-30T08:41:22.474004Z",85,2.354,"Normal","2024-09-30T08:41:22.474179Z"
"22/11/23",87,"Taking the road with my artists on tour has been a masterclass in understanding - not just the artists, but also the promoters and fans. Every record label exec should experience this; it’s a game-changer for insight and connection.",86,"1","2024-09-30T08:41:29.346733Z",86,1.53,"Normal","2024-09-30T08:41:29.346872Z"
"22/11/23",88,"Ahh heartbreaks are mainly becos of broken promises tho. I didn’t promise you anything na 🤷🏾‍♂️🙆🏾‍♂️🏃🏾‍♂️🏃🏾‍♂️🏃🏾‍♂️",87,"1","2024-09-30T08:41:38.382090Z",87,7.571,"Normal","2024-09-30T08:41:44.888555Z"
"22/11/23",89,"Yes sometimes it hurts",88,"1","2024-09-30T08:41:55.173106Z",88,3.433,"Normal","2024-09-30T08:41:55.173434Z"
"22/11/23",90,"If your ex was only penis to you then you are good na. Moving on shouldn’t be a problem for you then",89,"1","2024-09-30T08:42:13.293616Z",89,11.464,"Indeterminate","2024-09-30T08:42:13.293769Z"
"",91,"I don’t know if it’s narcissistic 🙈 but I like to think, in the sweetest way possible, that if you were to ever lose me, you might just be missing out on something special. 🤷🏾‍♂️🤍",90,"1","2024-09-30T08:42:28.384119Z",90,6.703,"Normal","2024-09-30T08:42:28.384288Z"
"18/11/23",92,"There are no surprise winners in the game. Show me a winner and I will show you the footprint. Get to work guys. 🐘",91,"1","2024-09-30T16:08:28.349063Z",91,5.244,"Normal","2024-09-30T16:08:28.349150Z"
"16/11/23",93,"You know better music",92,"1","2024-09-30T16:08:38.412469Z",92,3.651,"Normal","2024-09-30T16:08:38.412563Z"
"08/11/23",94,"Am I a Man U fan like this 🤦🏾‍♂️",93,"1","2024-09-30T16:08:46.469579Z",93,2.789,"Normal","2024-09-30T16:08:46.469673Z"
"02/11/23",95,"Na GOD Dey run am. Thanks to all of you for the love and support always. ",94,"1","2024-09-30T16:09:13.143601Z",94,17.474,"Normal","2024-09-30T16:09:13.143714Z"
"29/10/23",96,"Pounded yam and afang soup Dey crave me by 2.30am 😢",95,"1","2024-09-30T16:09:24.978926Z",95,3.412,"Normal","2024-09-30T16:09:24.979042Z"
"27/10/23",97,"I no fit born person wey get bad belle for other people progress. Not possible. ",96,"1","2024-09-30T16:09:34.558604Z",96,4.153,"Normal","2024-09-30T16:09:34.558836Z"
"27/10/23",98,"Thank GOD say you know o",97,"1","2024-10-01T07:05:57.909424Z",97,2.547,"Normal","2024-10-01T07:05:57.909575Z"
"27/10/23",99,"It really cracked me up. Nice one bro 🙌🏾🙌🏾",98,"1","2024-10-01T07:06:07.579171Z",98,5.314,"Normal","2024-10-01T07:06:07.579267Z"
"19/10/23",100,"Dollar Dey pump like coin. 🙆🏾‍♂️ To the mooooon 🌖 🏃🏾‍♂️",99,"1","2024-10-01T07:06:14.559952Z",99,2.665,"Normal","2024-10-01T07:06:14.560120Z"
"15/10/23",101,"Lovely people. Malawi 🇲🇼 turn up tonight for the celestial being Ayra Starr 🤍 🐘",100,"1","2024-10-01T07:06:24.403192Z",100,5.618,"Normal","2024-10-01T07:06:24.403367Z"
"07/10/23",102,"My Man U hehe",101,"1","2024-10-01T07:08:47.429043Z",101,105.298,"Normal","2024-10-01T07:08:47.429182Z"
"02/10/23",103,"Osheee Kante and Godfather 🕺🏾",102,"1","2024-10-01T07:09:19.687501Z",102,27.465,"Normal","2024-10-01T07:09:19.687740Z"
"02/10/23",104,"You never see anything. E shock me too.",103,"1","2024-10-01T07:09:27.571632Z",103,2.914,"Normal","2024-10-01T07:09:27.571800Z"
"11/09/23",105,"My love language is #Spending. Retweet if your love language is receiving gifts. 😁",104,"1","2024-10-01T07:34:36.013277Z",104,3.481,"Normal","2024-10-01T07:34:36.013426Z"
"11/09/23",106,"Na New York I wan go since o. Now I have found myself in Raleigh-Durham 🤦🏾‍♂️. One day we sef go be  @davido  🙌🏾. Private Jet is needed. Baba GOD run am 🙏🏽",105,"1","2024-10-01T07:34:53.808911Z",105,6.334,"Normal","2024-10-01T07:34:53.809018Z"
"10/09/23",107,"Exactly na why I shock. They brought 2 receipts and they both paid with their personal cards.",106,"1","2024-10-01T07:35:00.747263Z",106,3.159,"Normal","2024-10-01T07:35:00.747402Z"
"10/09/23",108,"Na Atlanta airport o.",107,"1","2024-10-01T07:35:09.822987Z",107,4.545,"Normal","2024-10-01T07:35:09.823125Z"
"10/09/23",109,"Awwww I just witnessed a couple split the restaurant bill half half. My first time. The waiter asked should I split this down the middle?? The man answered yes.",108,"1","2024-10-01T07:35:16.325512Z",108,2.06,"Normal","2024-10-01T07:35:16.325696Z"
"10/09/23",110,"They yaf canceled my flight from ATL to NY. 🙆🏾‍♂️🤦🏾‍♂️🥲",109,"1","2024-10-01T07:35:22.249558Z",109,2.156,"Normal","2024-10-01T07:35:22.249706Z"
"05/09/23",111,"So if I say make you give me your girlfriend you no go give me?",110,"1","2024-10-01T07:35:27.730829Z",110,1.47,"Normal","2024-10-01T07:35:27.730984Z"
"05/09/23",112,"If my head will fit on your phone.",111,"1","2024-10-01T07:35:33.757805Z",111,2.387,"Indeterminate","2024-10-01T07:35:33.757921Z"
"05/09/23",113,"I know your name already jor",112,"1","2024-10-01T07:35:39.389819Z",112,1.815,"Normal","2024-10-01T07:35:39.389964Z"
"05/09/23",114,"How are you doing Eniola?",113,"1","2024-10-01T07:35:45.240806Z",113,2.001,"Normal","2024-10-01T07:35:45.240960Z"
"05/09/23",115,"What’s your name my love ?",114,"1","2024-10-01T07:35:52.789053Z",114,1.923,"Normal","2024-10-01T07:35:52.789191Z"
"05/09/23",116,"No I come check in my girlfriends wey no gree me marry",115,"1","2024-10-01T07:35:58.781006Z",115,1.815,"Normal","2024-10-01T07:35:58.781149Z"
"02/09/23",117,"Bro you are still counting. 1 I don’t really like doing lives or spaces. 2 I have told you people that this days counting wey una Dey do na emotional blackmail sir. I no Dey do ooooo",116,"1","2024-10-01T07:36:04.764419Z",116,1.954,"Normal","2024-10-01T07:36:04.764583Z"
"02/09/23",118,"Yes I hear. GOD is a jealous GOD. I was made in his image. 😛",117,"1","2024-10-01T07:36:13.545989Z",117,3.505,"Normal","2024-10-01T07:36:13.546127Z"
"02/09/23",119,"And him go show you shege pro max",118,"1","2024-10-01T07:36:27.767347Z",118,9.547,"Offensive","2024-10-01T07:36:27.767521Z"
"02/09/23",120,"That your spec wey make you no look my side, you no go get am. Amen 🙏🏽. 🚶🏾",119,"1","2024-10-01T07:36:40.554556Z",119,8.381,"Indeterminate","2024-10-01T07:36:40.554704Z"
"02/09/23",121,"That your spec. You no go get am. Amen 🚶🏾",120,"1","2024-10-01T07:37:05.520663Z",120,3.911,"Indeterminate","2024-10-01T07:37:05.520829Z"
"02/09/23",122,"I went to look for trouble on TikTok 😁",121,"1","2024-10-01T07:37:14.058686Z",121,4.576,"Normal","2024-10-01T07:37:14.058853Z"
"02/09/23",123,"lol whats your own verdict? leave oga first",122,"1","2024-10-01T07:37:22.745139Z",122,2.621,"Normal","2024-10-01T07:37:22.745344Z"
"30/08/23",124,"lol whats your own verdict? leave oga first",123,"1","2024-10-01T07:37:28.702907Z",123,1.918,"Offensive","2024-10-01T07:37:28.703094Z"
"30/08/23",125,"One of them senior brother  just drop Gbedu now. This one is called #Spending by Johnny Drille ",124,"1","2024-10-01T07:37:35.750343Z",124,2.489,"Normal","2024-10-01T07:37:35.750502Z"
"29/08/23",126,"I believe in love, but I also believe in spending plenty money for the one I love. 😁💐🤍.",125,"1","2024-10-01T07:37:56.999750Z",125,6.239,"Normal","2024-10-01T07:37:56.999926Z"
"29/08/23",127,"Out on the streets of Toronto repping my last born @lifesize_teddy_",126,"1","2024-10-01T07:38:02.964329Z",126,1.622,"Normal","2024-10-01T07:38:02.967223Z"
"27/08/23",128,"Una go pursue me from the Stu",127,"1","2024-10-01T07:38:08.296828Z",127,1.393,"Normal","2024-10-01T07:38:08.296966Z"
"23/08/23",129,"Una too Dey fight for here jor.",128,"1","2024-10-01T07:38:15.378145Z",128,2.839,"Normal","2024-10-01T07:38:15.378678Z"
"23/08/23",130,"Somebody will send me a Twitter link, I see http://x.com/ blah blah blah and my dirty mind will be thinking it’s porn. 🤦🏾‍♂️",129,"1","2024-10-01T07:38:22.773407Z",129,3.38,"Normal","2024-10-01T07:38:22.773576Z"
"21/08/23",131,"Johnny Drille’s next single. 😁",130,"1","2024-10-01T07:38:29.910588Z",130,2.083,"Normal","2024-10-01T07:38:29.911079Z"
"18/08/23",132,"Scatter scatter no be disruptor. 🚶🏾",131,"1","2024-10-01T07:38:39.041263Z",131,4.59,"Normal","2024-10-01T07:38:39.041404Z"
"13/08/23",133,"Ahhh Uriel is out of the house 🥲. This game is crazy now o. Anyways she will sha listen to @lifesize_teddy_  before the others. 🕷️ -",132,"1","2024-10-01T07:38:45.953534Z",132,2.764,"Normal","2024-10-01T07:38:45.953672Z"
"12/08/23",134,"I Dey sell my bole ooo. Try am here ",133,"1","2024-10-01T07:38:53.077484Z",133,2.568,"Normal","2024-10-01T07:38:53.077635Z"
"12/08/23",135,"Super proud. 🤍🐘",134,"1","2024-10-01T07:39:04.135748Z",134,7.132,"Normal","2024-10-01T07:39:04.135910Z"
"12/08/23",136,"🥲🥲🥲 my Snapchat fucked me up. I’m Mavinboss there 🤦🏾‍♂️",135,"1","2024-10-01T07:39:11.393765Z",135,2.833,"Normal","2024-10-01T07:39:11.393915Z"
"12/08/23",137,"Una no get joy for this Twitter 😂",136,"1","2024-10-01T07:39:21.067614Z",136,3.878,"Offensive","2024-10-01T07:39:21.067765Z"
"12/08/23",138,"Ahh make I find my dictionary first lol. 🙌🏾🙌🏾 Thanks 🤍🐘",137,"1","2024-10-01T07:39:26.905793Z",137,1.756,"Normal","2024-10-01T07:39:26.906070Z"
"12/08/23",139,"Humble beginnings of my artists are always very emotional for me. 
@lifesize_teddy_
 is so so good.",138,"1","2024-10-01T07:39:34.512265Z",138,3.398,"Normal","2024-10-01T07:39:34.512404Z"
"12/08/23",140,"This Martinez keeper na fullll Ment lol 😂",139,"1","2024-10-01T07:39:45.048251Z",139,4.592,"Normal","2024-10-01T07:39:45.048419Z"
"12/08/23",141,"Nope she is 23. ",140,"1","2024-10-01T07:39:57.412091Z",140,3.445,"Normal","2024-10-01T07:39:57.413182Z"
"12/08/23",142,"Tell them celestial 👼",141,"1","2024-10-01T07:40:05.447535Z",141,3.666,"Normal","2024-10-01T07:40:05.447734Z"
"12/08/23",143,"It’s hustle o clock anytime o. ",142,"1","2024-10-01T07:40:14.157306Z",142,2.921,"Normal","2024-10-01T07:40:14.157454Z"
"12/08/23",144,"Hahah correct throwback. I remember going into the big brother house that year to make the beat and take their vocals. Good times. Love it. #BBNaija",143,"1","2024-10-01T07:40:27.349406Z",143,4.498,"Normal","2024-10-01T07:40:27.349550Z"
"10/08/23",145,"Don’t sleep tonight without listening to the newest Mavin. Just press play and enjoy. 🕷️",144,"1","2024-10-01T07:40:34.105611Z",144,2.759,"Normal","2024-10-01T07:40:34.105806Z"
"10/08/23",146,"Big brother Naija fights are always funny to me. Especially when they switch from speaking fune to pidgin. Osheeey street. 😂.",145,"1","2024-10-01T07:40:41.171448Z",145,2.173,"Normal","2024-10-01T07:40:41.171596Z"
"10/08/23",147,"Watch the premiere for Hypnotic official video at 3pm WAT 🕷️",146,"1","2024-10-01T07:40:48.388589Z",146,3.319,"Indeterminate","2024-10-01T07:40:48.388729Z"
"10/08/23",148,"Out last night for King Baddo’s Unruly album listening party. 🤍🐘",147,"1","2024-10-01T07:40:57.381645Z",147,3.055,"Normal","2024-10-01T07:40:57.381792Z"
"10/08/23",149,"No rush give reviews ooo. Turn on lyrics and listen multiple times till your battery 🪫 low like my own. 😁 🕷️",148,"1","2024-10-01T07:41:05.397958Z",148,3.716,"Normal","2024-10-01T07:41:05.398094Z"
"10/08/23",150,"Hmmm breathe ooo lol ",149,"1","2024-10-01T07:41:13.428096Z",149,3.011,"Indeterminate","2024-10-01T07:41:13.428264Z"
"10/08/23",151,"Good morning. Breakfast is ready. New Mavin alert. Listen to her debut Ep here make you no explain tire o. 🕷️

Retweet to your followers. 🤍🐘",150,"1","2024-10-01T07:41:20.175230Z",150,2.36,"Normal","2024-10-01T07:41:20.175409Z"
