Date,S/N,Tweets,annotation_id,annotator,created_at,id,lead_time,sentiment,updated_at
08/09/2024,27,Who tell you say na you get this world ?,1547,1,2024-09-25T23:52:45.522031Z,3026,0.805,Normal,2024-09-25T23:52:45.522031Z
07/09/2024,28,How much money dey this world ?,1548,1,2024-09-25T23:52:50.323790Z,3027,0.909,Normal,2024-09-25T23:52:50.323790Z
07/09/2024,29,Make dem allow me release this album first 💐⚰️ I no wan talk pass like this,1549,1,2024-09-25T23:52:56.274705Z,3028,1.214,Normal,2024-09-25T23:52:56.274705Z
07/09/2024,30,"Women will put in the effort for the man they truly want. They go after what they really desire. If a woman isn't working hard for you, then you aren't what she really wants. A woman who is serious about you will make it clear through her actions. She’ll be there for you, make time, and put energy into the relationship. She won't leave you guessing or feeling unsure.
Remember, you deserve someone who values you. Don't settle for halfhearted efforts or mixed signals.",1550,1,2024-09-26T00:03:15.241272Z,3029,1.213,Normal,2024-09-26T00:03:15.241272Z
07/09/2024,31,"Date a woman like this:

• where you don't have to wait for their texts
• where you don't have to keep guessing, assuming and play any games
• where you feel listened and understood
• where you can open up your heart without fears
• where you can sleep at night without any fear or anxiety
• where there is consistency, communication, clarity",1551,1,2024-09-26T00:03:24.087848Z,3030,3.797,Normal,2024-09-26T00:03:24.087848Z
07/09/2024,32,"When you’re with a real woman, you realize you don’t need to ask for anything—not an evening out, a text, time or affection. When a woman truly desires you, she naturally does everything for you.",1552,1,2024-09-26T00:03:29.086417Z,3031,1.494,Normal,2024-09-26T00:03:29.086417Z
07/09/2024,33,"For any man who need to hear this.
There are loving women out there.
There are women who will sit and listen to you while you talk about something that bothered you. There are women out there that will take accountability and apologize.
Women that will make you feel appreciated.
You don't have to go through years of trauma with a woman who doesn't know how to communicate and has no emotional intelligence.
You are worthy of healthy love.
And it is out there, I promise you.",1553,1,2024-09-26T00:03:35.211995Z,3032,1.265,Normal,2024-09-26T00:03:35.211995Z
06/09/2024,34,You no get nyash you Dey get attitude 🤣😂,1554,1,2024-09-26T00:03:46.350367Z,3033,1.669,Offensive,2024-09-26T00:03:46.350367Z
06/09/2024,35,"You'll never know until you GO!
I mean, think about it
Do u really rest in the REST ROOM?
If we say Rest in Peace when someone Dies
Does it mean, LIFE IS WAR??",1555,1,2024-09-26T00:04:05.400109Z,3034,2.034,Offensive,2024-09-26T00:04:05.400109Z
06/09/2024,36,I Dey work 🥁,1556,1,2024-09-26T00:04:10.826366Z,3035,1.25,Normal,2024-09-26T00:04:10.826366Z
04/09/2024,37,Must you naked online ???,1557,1,2024-09-26T00:04:14.922410Z,3036,0.657,Offensive,2024-09-26T00:04:14.922410Z
04/09/2024,38,"Smoke better 💨 watch deliverance on Netflix , e too goes well 🙏",1558,1,2024-09-26T00:04:32.088762Z,3037,13.026,Offensive,2024-09-26T00:04:32.088762Z
04/09/2024,39,A day with Me or bible study,1559,1,2024-09-26T00:04:39.348035Z,3038,0.891,Normal,2024-09-26T00:04:39.348035Z
04/09/2024,40,Which one come be “I need your love I don’t need your body again?,1560,1,2024-09-26T00:05:18.551876Z,3039,30.499,Normal,2024-09-26T00:05:18.551876Z
04/09/2024,41,As a young woman no allow all this toxic boys use love and preek scatter your sweet destiny…,1561,1,2024-09-26T00:05:52.147146Z,3040,8.02,Offensive,2024-09-26T00:05:52.147146Z
04/09/2024,42,I will pick love over religion 🫂,1562,1,2024-09-26T00:05:56.028734Z,3041,0.987,Normal,2024-09-26T00:05:56.028734Z
04/09/2024,43,"Money when u no get , you ask me I say I no get .. 

Why you come Dey vex for me ?",1563,1,2024-09-26T00:06:02.935723Z,3042,1.212,Normal,2024-09-26T00:06:02.935723Z
04/09/2024,44,I am now a changed man 🙇🏿,1564,1,2024-09-26T00:06:06.695129Z,3043,0.768,Normal,2024-09-26T00:06:06.695129Z
03/09/2024,45,What if this handler is on kolos 🥹,1565,1,2024-09-26T00:06:10.210655Z,3044,0.837,Offensive,2024-09-26T00:06:10.210655Z
03/09/2024,46,Someone somewhere is tired of sleeping with your faithful partner 🥴,1566,1,2024-09-26T00:06:14.160924Z,3045,0.524,Normal,2024-09-26T00:06:14.160924Z
02/09/2024,47,"Female artiste na so una Dey horny 365 days?

 all the songs i Dey hear na so so knack 🥴",1567,1,2024-09-26T00:06:35.825454Z,3046,4.153,Offensive,2024-09-26T00:06:35.825454Z
02/09/2024,48,Na seizing of plane Dey reign for the world now lol 😂,1568,1,2024-09-26T00:06:40.947419Z,3047,0.917,Normal,2024-09-26T00:06:40.947419Z
02/09/2024,49,Happy birthday lost boy 💨🙇🏿🙇🏿🙇🏿,1569,1,2024-09-26T00:06:45.393447Z,3048,0.767,Offensive,2024-09-26T00:06:45.393447Z
02/09/2024,50,"How do you listen to music🥁

Album or playlist?",1570,1,2024-09-26T00:06:49.622781Z,3049,0.862,Normal,2024-09-26T00:06:49.622781Z
31/08/2024,51,Guess what I was saying here and win $100,1571,1,2024-09-26T00:06:54.582543Z,3050,0.77,Normal,2024-09-26T00:06:54.582543Z
31/08/2024,52,"You might destroy your charging port if you don't stick to one charger, and you might also destroy your charger if you keep putting it in every charging port.

This is not about charger and charging port..",1572,1,2024-09-26T00:07:08.794820Z,3051,10.892,Normal,2024-09-26T00:07:08.794820Z
31/08/2024,53,Why you Dey fear to post your partner ?,1573,1,2024-09-26T00:07:12.816668Z,3052,1.209,Normal,2024-09-26T00:07:12.816668Z
29/08/2024,54,List of things or character when dem suppose ban .. let’s have it Guys,1574,1,2024-09-26T00:07:17.478044Z,3053,1.936,Normal,2024-09-26T00:07:17.478044Z
29/08/2024,55,Which work your boyfriend Dey do ?,1575,1,2024-09-26T00:07:21.107845Z,3054,0.665,Normal,2024-09-26T00:07:21.107845Z
28/08/2024,56,What has not yet been invented?,1576,1,2024-09-26T00:07:25.385249Z,3055,1.349,Normal,2024-09-26T00:07:25.385249Z
28/08/2024,57,Area and character 💨🛸💐,1577,1,2024-09-26T00:07:34.409045Z,3056,1.247,Normal,2024-09-26T00:07:34.409045Z
27/08/2024,58,Make dem ban money for relationship 💨,1578,1,2024-09-26T00:07:37.840150Z,3057,0.589,Normal,2024-09-26T00:07:37.840150Z
27/08/2024,59,So who no give you money no love you?,1579,1,2024-09-26T00:07:41.623435Z,3058,0.883,Normal,2024-09-26T00:07:41.623435Z
27/08/2024,60,Source of income 💨…,1580,1,2024-09-26T00:07:59.105166Z,3059,1.102,Normal,2024-09-26T00:07:59.105166Z
27/08/2024,61,At d end of d day just b rich how u take get money nor rilli concern ppl o,1859,1,2024-09-26T00:48:55.390790Z,3060,27.408,Normal,2024-09-26T00:48:55.390790Z
27/08/2024,62,"When woman wan revenge you enh , even devil de carry chair sit down near her to learn a thing or two",1581,1,2024-09-26T00:09:46.814628Z,3061,5.614,Offensive,2024-09-26T00:09:46.814628Z
27/08/2024,63,"One day we go talk about based on logistics and everywhere stew 💨🛸 

I forget say 2 seconds everywhere burst too 

till then make ur favs Dey flex their favs slogan 😂",1582,1,2024-09-26T00:09:57.372039Z,3062,5.905,Offensive,2024-09-26T00:09:57.372039Z
26/08/2024,64,Make I call my plug because Wahala really be like bicycle 💨🛸,1583,1,2024-09-26T00:10:02.650463Z,3063,0.978,Normal,2024-09-26T00:10:02.650463Z
26/08/2024,65,Na internet users wan tell you how to spend your hard earn funds ?,1584,1,2024-09-26T00:10:06.743353Z,3064,0.695,Normal,2024-09-26T00:10:06.743353Z
26/08/2024,66,"I no be Pharaoh oh, 2 secs I don let you go",1585,1,2024-09-26T00:10:11.575191Z,3065,1.553,Normal,2024-09-26T00:10:11.575191Z
26/08/2024,67,Them go say na fake when money start to pour 💨,1586,1,2024-09-26T00:10:15.158375Z,3066,0.648,Normal,2024-09-26T00:10:15.158375Z
26/08/2024,68,I don go sleep good nite,1587,1,2024-09-26T00:10:21.514752Z,3067,2.835,Normal,2024-09-26T00:10:21.514752Z
25/08/2024,69,I DONT WANNA DIE YOUNG 🛸💨,1588,1,2024-09-26T00:10:25.333932Z,3068,0.589,Normal,2024-09-26T00:10:25.333932Z
25/08/2024,70,For now Una go manage Cho Cho Cho first,1589,1,2024-09-26T00:10:29.007291Z,3069,0.736,Normal,2024-09-26T00:10:29.007291Z
25/08/2024,71,What's the safest answer when your girlfriend/wife asks if her friend is hot??,1590,1,2024-09-26T00:10:36.106369Z,3070,3.884,Normal,2024-09-26T00:10:36.106369Z
25/08/2024,72,"E get where you go broke reach you go come sabi cook , you fit use 600 naira cook fisher man soup 💨",1591,1,2024-09-26T00:10:44.975807Z,3071,0.692,Normal,2024-09-26T00:10:44.975807Z
25/08/2024,73,If you Dey find help sell your phone,1592,1,2024-09-26T00:10:50.434325Z,3072,0.728,Normal,2024-09-26T00:10:50.434325Z
24/08/2024,74,Symbol of wealth at a time 💨🛸🤤,1593,1,2024-09-26T00:10:53.699963Z,3073,0.755,Normal,2024-09-26T00:10:53.699963Z
24/08/2024,75,Why e be say na babes Dey enjoy my tweet pass ?,1594,1,2024-09-26T00:10:59.810275Z,3074,1.066,Normal,2024-09-26T00:10:59.810275Z
23/08/2024,76,"You no get money you dey find boyfriend, you wan suffer the boy😒",1595,1,2024-09-26T00:11:04.572720Z,3075,1.342,Normal,2024-09-26T00:11:04.572720Z
22/08/2024,77,"Who fit beg Nigerians, when dem go listen for this bolt wars?",1596,1,2024-09-26T00:11:11.065935Z,3076,0.817,Normal,2024-09-26T00:11:11.065935Z
22/08/2024,78,"It’s like na only @elonmusk fit settle this South Africa/ Nigeria problem 💨🛸🪵 

na for he app he start 🍿",1597,1,2024-09-26T00:11:20.341177Z,3077,4.821,Normal,2024-09-26T00:11:20.341337Z
22/08/2024,79,I know say na South African tinder many of una go sleep this night 😂🤣,1598,1,2024-09-26T00:11:28.000023Z,3078,4.431,Normal,2024-09-26T00:11:28.000023Z
22/08/2024,80,"59.89m people Wan fight 200million people ? 

Country When 180 million no get work 😂🤣",1599,1,2024-09-26T00:11:31.312156Z,3079,0.762,Offensive,2024-09-26T00:11:31.312156Z
22/08/2024,81,"Which of una go order hook up come still order bolt for her??? 

Double wahala",1600,1,2024-09-26T00:11:35.709267Z,3080,1.65,Offensive,2024-09-26T00:11:35.709267Z
22/08/2024,82,"The condition that will force us to start selling our properties to be able to solve problems will never befall us...

🙏❤️",1601,1,2024-09-26T00:16:12.667407Z,3081,273.807,Normal,2024-09-26T00:16:12.667407Z
22/08/2024,83,"This Nigeria vs South African fight don turn to tech war ??? 

Who bolt offend ??? 💨🪵🛸",1602,1,2024-09-26T00:16:17.666389Z,3082,1.952,Offensive,2024-09-26T00:16:17.666389Z
22/08/2024,84,Who say na cooperation make rice full port ?,1603,1,2024-09-26T00:16:27.254072Z,3083,1.268,Normal,2024-09-26T00:16:27.254072Z
22/08/2024,85,In short make dem ban everything 🙂‍↔️,1604,1,2024-09-26T00:16:33.548091Z,3084,3.454,Normal,2024-09-26T00:16:33.548091Z
22/08/2024,86,Who taught Africans to hate their fellow Africans ?,1605,1,2024-09-26T00:16:37.164592Z,3085,0.653,Offensive,2024-09-26T00:16:37.164592Z
21/08/2024,87,"Man dey lie give you, you dey do aww🥰",1606,1,2024-09-26T00:16:52.365993Z,3086,11.855,Normal,2024-09-26T00:16:52.365993Z
21/08/2024,88,Zero na the best place to start 💨💦,1607,1,2024-09-26T00:16:56.892143Z,3087,0.936,Normal,2024-09-26T00:16:56.892143Z
21/08/2024,89,How much is dollar today?,1608,1,2024-09-26T00:17:00.804719Z,3088,0.807,Normal,2024-09-26T00:17:00.804719Z
21/08/2024,90,Because she no sue una for defamation of character ??,1609,1,2024-09-26T00:17:04.701830Z,3089,0.72,Normal,2024-09-26T00:17:04.701830Z
21/08/2024,91,Las las na baddie finish Samson with all the power when e get 💨🤤,1610,1,2024-09-26T00:17:09.248112Z,3090,1.19,Normal,2024-09-26T00:17:09.248112Z
21/08/2024,92,How many boyfriends jezebel get before he marry ?,1611,1,2024-09-26T00:17:12.862233Z,3091,0.54,Normal,2024-09-26T00:17:12.862233Z
21/08/2024,93,Who be Goliath papa ?,1612,1,2024-09-26T00:17:16.639080Z,3092,0.797,Normal,2024-09-26T00:17:16.639080Z
20/08/2024,94,Na evil forest I Dey crave like dis 💨🛸,1613,1,2024-09-26T00:17:19.855961Z,3093,0.604,Offensive,2024-09-26T00:17:19.855961Z
20/08/2024,95,Make dem ban demure 🤤,1614,1,2024-09-26T00:17:23.501502Z,3094,0.683,Normal,2024-09-26T00:17:23.501502Z
20/08/2024,96,"You never notice say for Nigeria no body dey pray for long life again? 

Na money everybody dey pray for…",1615,1,2024-09-26T00:17:32.726142Z,3095,2.952,Normal,2024-09-26T00:17:32.726142Z
20/08/2024,97,Some of una Dey hustle like say na hungry kill una for una forma life ?,1616,1,2024-09-26T00:17:37.551976Z,3096,1.903,Offensive,2024-09-26T00:17:37.551976Z
20/08/2024,98,Can prayers alone really fix this country?,1617,1,2024-09-26T00:17:40.684481Z,3097,0.472,Normal,2024-09-26T00:17:40.684481Z
20/08/2024,99,Protect your seeds the world is in a mess,1618,1,2024-09-26T00:17:43.864872Z,3098,0.469,Normal,2024-09-26T00:17:43.864872Z
20/08/2024,100,"Lord, if my mistakes have ever led to someone's pain, please bring them peace and healing and forgive me for my shortcomings.",1619,1,2024-09-26T00:17:53.855859Z,3099,2.105,Normal,2024-09-26T00:17:53.855859Z
20/08/2024,101,"WHAT IF BATMAN NA JUST RICH BASTARD WHEN DEY BORED E COME DEY
BEAT POOR PEOPLE??",1620,1,2024-09-26T00:18:01.196149Z,3100,1.394,Offensive,2024-09-26T00:18:01.196149Z
19/08/2024,102,Small business….,1621,1,2024-09-26T00:18:34.085430Z,3101,2.171,Normal,2024-09-26T00:18:34.085430Z
19/08/2024,103,A musician you wish was still alive,1622,1,2024-09-26T00:18:37.660178Z,3102,0.556,Normal,2024-09-26T00:18:37.660178Z
19/08/2024,104,Person na ashawo una dey call am baddie,1623,1,2024-09-26T00:18:40.726382Z,3103,0.477,Offensive,2024-09-26T00:18:40.726382Z
19/08/2024,105,Who fit draw this tattoo for me well ??,1624,1,2024-09-26T00:18:44.285113Z,3104,0.458,Normal,2024-09-26T00:18:44.285113Z
19/08/2024,106,"No matter how broke you are, learn not to accept offers that come with disrespect.",1625,1,2024-09-26T00:18:48.916095Z,3105,1.277,Normal,2024-09-26T00:18:48.916095Z
18/08/2024,107,Make dem ban question 😏💨,1626,1,2024-09-26T00:18:51.813416Z,3106,0.48,Normal,2024-09-26T00:18:51.813416Z
18/08/2024,108,"When you buy a used car, you have to pay the price for the damage done by others.

This is not just about cars.",1627,1,2024-09-26T00:18:58.988975Z,3107,0.766,Normal,2024-09-26T00:18:58.988975Z
18/08/2024,109,Dem don win us 💨🛸,1628,1,2024-09-26T00:19:02.288023Z,3108,0.538,Normal,2024-09-26T00:19:02.288023Z
18/08/2024,110,"Even if we don't win this game, I'm very very impressed with this new Chelsea….",1629,1,2024-09-26T00:19:06.750559Z,3109,0.85,Normal,2024-09-26T00:19:06.750559Z
18/08/2024,111,"So No pastor fit turn water to fuel, Omo I just Dey miss Jesus 💨🍿",1630,1,2024-09-26T00:19:11.133579Z,3110,1.401,Normal,2024-09-26T00:19:11.133579Z
18/08/2024,112,Mr Afraid accomplished nothing successfully,1631,1,2024-09-26T00:19:18.605397Z,3111,4.209,Offensive,2024-09-26T00:19:18.605397Z
18/08/2024,113,"Fine girl shey na relationship you want abi person wey go feed you..?

🙄🙄🙄🚶🚶🚶",1632,1,2024-09-26T00:19:23.833706Z,3112,1.17,Offensive,2024-09-26T00:19:23.833706Z
18/08/2024,114,"You can't pay house rent on Earth, but you have mansions in Heaven, why not go home and rest.",1633,1,2024-09-26T00:19:29.625421Z,3113,1.637,Normal,2024-09-26T00:19:29.625421Z
18/08/2024,115,"A fool at 40 don buy Benz at 41.

Hope dey!",1634,1,2024-09-26T00:19:33.074961Z,3114,0.683,Normal,2024-09-26T00:19:33.074961Z
18/08/2024,116,Who Dey give birth to all this baddies self 🤤💨,1635,1,2024-09-26T00:19:36.854799Z,3115,0.826,Offensive,2024-09-26T00:19:36.854799Z
18/08/2024,117,Na food you carry no be break pad oh 🤔,1636,1,2024-09-26T00:19:44.677661Z,3116,5.094,Normal,2024-09-26T00:19:44.677661Z
18/08/2024,118,Riders and story 🫡,1637,1,2024-09-26T00:19:49.025947Z,3117,0.809,Normal,2024-09-26T00:19:49.025947Z
18/08/2024,119,Some people don off data go sleep 🫡,1638,1,2024-09-26T00:19:52.056566Z,3118,0.66,Normal,2024-09-26T00:19:52.056566Z
17/08/2024,120,Make them ban ex 🤦,1639,1,2024-09-26T00:19:55.384614Z,3119,0.701,Normal,2024-09-26T00:19:55.384614Z
17/08/2024,121,Rafael Leao. SLOW and unserious footballer.,1640,1,2024-09-26T00:19:58.682982Z,3120,0.62,Offensive,2024-09-26T00:19:58.682982Z
17/08/2024,122,buy a less fuel consumption car Especially this period,1641,1,2024-09-26T00:20:03.297841Z,3121,1.472,Normal,2024-09-26T00:20:03.297841Z
17/08/2024,123,Mama Jite na gangster don’t fuck 💨🛸🚀,1642,1,2024-09-26T00:20:06.775490Z,3122,0.578,Offensive,2024-09-26T00:20:06.775490Z
16/08/2024,124,"Just one connection with the right person can change your life for good.

May God connect you with that right person in Jesus name Amen.",1643,1,2024-09-26T00:20:11.790603Z,3123,1.477,Normal,2024-09-26T00:20:11.790603Z
16/08/2024,125,Sometimes It's good to always lie to ppl to make dem feel happy,1644,1,2024-09-26T00:20:19.279003Z,3124,3.368,Normal,2024-09-26T00:20:19.279003Z
16/08/2024,126,FYI! God will not punish anybody for not giving you their hard earned money,1645,1,2024-09-26T00:20:23.689154Z,3125,0.649,Normal,2024-09-26T00:20:23.689154Z
16/08/2024,127,"Remember this when you wake up

""There is nothing you desire that someone isn't tired of”",1646,1,2024-09-26T00:20:28.901681Z,3126,0.764,Normal,2024-09-26T00:20:28.901681Z
15/08/2024,128,"Who collect the account, Pablo na you 🤦💨",1647,1,2024-09-26T00:20:32.468635Z,3127,0.473,Normal,2024-09-26T00:20:32.468635Z
15/08/2024,129,Nothing will kill you more than the weight of your own thoughts.,1648,1,2024-09-26T00:20:35.877556Z,3128,0.464,Normal,2024-09-26T00:20:35.877556Z
14/08/2024,130,Make your own money and marry some one fun 💨🛸🏳️,1649,1,2024-09-26T00:20:39.293526Z,3129,0.654,Normal,2024-09-26T00:20:39.293526Z
14/08/2024,131,There's so much silent work you have to put in that nobody will ever know about. That's where the true grind lives. Do it without any applause or any recognition.Do it for YOU.,1650,1,2024-09-26T00:20:47.351562Z,3130,1.803,Normal,2024-09-26T00:20:47.351562Z
14/08/2024,132,We're so obsessed with dating and marrying financially stable partners in this generation that we forget to check if they are mentally and emotionally stable. If they're spiritually sound and have been raised right. If they know the value of family,1651,1,2024-09-26T00:20:53.058441Z,3131,3.029,Normal,2024-09-26T00:20:53.058441Z
13/08/2024,133,Why government no fit ban fake love ?,1652,1,2024-09-26T00:20:57.991323Z,3132,1.25,Normal,2024-09-26T00:20:57.991323Z
13/08/2024,134,Close your nose nowadays Yeye Dey smell -Erigga,1653,1,2024-09-26T00:21:02.651283Z,3133,1.787,Normal,2024-09-26T00:21:02.651283Z
13/08/2024,135,A cured patient is a lost customer,1654,1,2024-09-26T00:21:06.783144Z,3134,1.085,Normal,2024-09-26T00:21:06.783144Z
11/08/2024,136,Entitlement is The Senior Brother To Witchcraft,1655,1,2024-09-26T00:21:10.483766Z,3135,0.648,Normal,2024-09-26T00:21:10.483766Z
11/08/2024,137,I miss my fake friends fr cuz i used to have fun with those snakes 🐍 🙃,1656,1,2024-09-26T00:21:18.703901Z,3136,3.789,Offensive,2024-09-26T00:21:18.703901Z
11/08/2024,138,Thank God say dem no Dey pay to sleep,1657,1,2024-09-26T00:21:22.334826Z,3137,0.554,Normal,2024-09-26T00:21:22.334826Z
11/08/2024,139,Omo sleep too sweet,1658,1,2024-09-26T00:21:25.662614Z,3138,0.589,Normal,2024-09-26T00:21:25.662614Z
10/08/2024,140,"If you tell the truth, you don't have to remember anything.",1659,1,2024-09-26T00:21:28.914141Z,3139,0.519,Normal,2024-09-26T00:21:28.914141Z
10/08/2024,141,Are you mad ? Na question Abi na insult?,1660,1,2024-09-26T00:21:32.274595Z,3140,0.619,Offensive,2024-09-26T00:21:32.274595Z
10/08/2024,142,"When you start making money, you will understand that weekend is not for washing clothes 🌚",1661,1,2024-09-26T00:21:37.120851Z,3141,1.025,Normal,2024-09-26T00:21:37.120851Z
10/08/2024,143,"Taking a lady to a beer parlour is not a date. 
It’s called comot",1662,1,2024-09-26T00:21:42.128969Z,3142,2.218,Normal,2024-09-26T00:21:42.128969Z
10/08/2024,144,I feel like say devil na excuse when man create to blame all he failures and wickedness on 💨👋,1663,1,2024-09-26T00:21:54.486269Z,3143,1.066,Normal,2024-09-26T00:21:54.486269Z
10/08/2024,145,"People when humble and people when life humble, you know the difference???",1664,1,2024-09-26T00:22:01.116765Z,3144,0.627,Normal,2024-09-26T00:22:01.116765Z
10/08/2024,146,"I remember that year wen man gats increase age to fit in and get the girls & now man gats reduce like 10 years to avoid questions like ""are you married"" ""how many kids do you have"" why are you not married yet""

like say na me create myself 🤦",1665,1,2024-09-26T00:22:04.609559Z,3145,0.781,Normal,2024-09-26T00:22:04.609559Z
10/08/2024,147,The saddest part about this relationship thing is that you could be doing everything right and still get dumped.,1666,1,2024-09-26T00:22:13.648677Z,3146,3.85,Normal,2024-09-26T00:22:13.648677Z
10/08/2024,148,"You can be a wife material and still not be his choice. Not because you're not good enough, but because he's not looking for a wife.
He's looking for fun, chill, games and nothing serious. Let him do that but with someone else! You deserve better!!!",1667,1,2024-09-26T00:22:23.607593Z,3147,6.923,Normal,2024-09-26T00:22:23.607593Z
10/08/2024,149,"I have learned one thing about life but I no go tell una 

Make everybody go learn he own 🗿☕️",1668,1,2024-09-26T00:22:28.900583Z,3148,1.894,Normal,2024-09-26T00:22:28.900583Z
09/08/2024,150,At this point if devil decide to do giveaway here many of una go still drop azza 🤦,1669,1,2024-09-26T00:22:34.756240Z,3149,3.053,Normal,2024-09-26T00:22:34.756240Z
09/08/2024,151,"As I Dey like this 💨 now , even 3 na crowd 🛸🚀",1670,1,2024-09-26T00:22:38.892369Z,3150,0.655,Offensive,2024-09-26T00:22:38.892369Z
09/08/2024,152,Pain will leave once it is done teaching you..,1671,1,2024-09-26T00:22:42.405766Z,3151,0.578,Normal,2024-09-26T00:22:42.405766Z
09/08/2024,153,Na big man this economy affect pass like dis oh,1672,1,2024-09-26T00:22:45.903187Z,3152,0.663,Normal,2024-09-26T00:22:45.903187Z
08/08/2024,154,"Ever wondered how the life of a substitute goal keeper will be ?

The only way you can ever keep in a match is if the main goalkeeper is totally finished
But still... Weekly Salary for sitting on the bench !

That's gangster",1673,1,2024-09-26T00:23:00.115909Z,3153,11.396,Normal,2024-09-26T00:23:00.115909Z
08/08/2024,155,Na this Kolo king wan stress me naw 🤦💨😂,1674,1,2024-09-26T00:23:06.215662Z,3154,2.919,Offensive,2024-09-26T00:23:06.215662Z
