Date,S/N,Tweet,annotation_id,annotator,created_at,id,lead_time,sentiment,updated_at
25/12/2022,36,"It's one of the most anticipated day of the year and I hope y'all are enjoying it to the fullest.

Merry Christmas. ??????",2956,1,2024-10-01T11:47:49.757567Z,7371,0.93,Normal,2024-10-01T11:47:49.757567Z
13/11/2022,37,"5 million views in 5 days, thank you soldiers ??

Keep on streaming, link in bio ??",2957,1,2024-10-01T11:47:53.917086Z,7372,1.289,Normal,2024-10-01T11:47:53.917086Z
12/11/2022,38,"LOADED with Beauty, Body, Bank Balance ... All B's cause I'm a Bad B ??",2958,1,2024-10-01T11:47:57.241197Z,7373,0.695,Normal,2024-10-01T11:47:57.242197Z
07/11/2022,39,"LOADED with Mr Money , out tonight 12am ???? time 
",2959,1,2024-10-01T11:48:53.267391Z,7374,3.377,Normal,2024-10-01T11:48:53.268389Z
24/10/2022,40,"Niaje Kenya ? 

I would be in your city on the 28th and 29th of this month, see y'all soon ??",2960,1,2024-10-01T11:49:15.826614Z,7375,19.032,Normal,2024-10-01T11:49:15.826614Z
17/10/2022,41,"My limited-edition Lipstick in a bright red shade and Matte finish, which is long wearing for up to 10 hours.

Shop this limited edition lipstick now and be bold and beautiful",2961,1,2024-10-01T11:49:19.971090Z,7376,1.28,Normal,2024-10-01T11:49:19.971090Z
22/09/2022,42,"Let’s have some koo koo fun ????
Out now on all streaming platforms",2962,1,2024-10-01T11:49:23.912481Z,7377,1.053,Normal,2024-10-01T11:49:23.912481Z
28/09/2022,43,"This is not why we are here, we’re here to have some fun, some some KOO KOO FUN ????????",2963,1,2024-10-01T11:49:32.185272Z,7378,2.255,Normal,2024-10-01T11:49:32.185272Z
30/08/2022,44,"DMV !! I will be Headlining Heat Wave DC Concert on September 30th.

See y’all ??",2964,1,2024-10-01T11:49:39.538778Z,7379,2.361,Normal,2024-10-01T11:49:39.538778Z
18/08/2022,45,Maybe na the highness .. make me look the finest to you ??,2965,1,2024-10-01T11:49:45.184858Z,7380,2.368,Normal,2024-10-01T11:49:45.184858Z
14/08/2022,46,"Veni, Vidi, Vici (I came, I saw, I conquered)

Wembley Arena '23.….isss going

#wagtour 22 it's a wrap, thank you soldiers * #soldout",2966,1,2024-10-01T11:49:53.350802Z,7381,1.99,Normal,2024-10-01T11:49:53.350802Z
11/08/2022,47,"Pulled up for my brother 
@Omarion
, love always ?? 

See y'all on Saturday, few tickets left",2967,1,2024-10-01T11:49:57.841641Z,7382,0.884,Normal,2024-10-01T11:49:57.841641Z
11/08/2022,48,"Pulled up for my brother 
@Omarion
, love always ?? 

See y'all on Saturday, few tickets left",2968,1,2024-10-01T11:50:01.378125Z,7383,0.887,Normal,2024-10-01T11:50:01.378125Z
10/08/2022,49,"
JAIYE FOREIGN Out now on all platforms.",2969,1,2024-10-01T11:50:05.221477Z,7384,1.204,Normal,2024-10-01T11:50:05.221477Z
04/08/2022,50,"9 more days to go, few standing tickets left",2970,1,2024-10-01T11:50:08.987186Z,7385,0.96,Normal,2024-10-01T11:50:08.987186Z
25/07/2022,51,"Pls help me tag
@RAM_Maroc
and spam
their account till they give us
our luggage.

This airline has not provided
our luggage for over 6 days
and now they said they don't
even know if it's at Heathrow or Morocco or if it's lost and no remorse.",2971,1,2024-10-01T11:50:16.179369Z,7386,4.587,Offensive,2024-10-01T11:50:16.179369Z
27/05/2022,52,We made them Sleepless in Seattle ?????? #WAGTOUR,2972,1,2024-10-01T11:50:23.749666Z,7387,3.146,Normal,2024-10-01T11:50:23.749666Z
07/06/2022,53,"
AUG 13th ????, ticket link in bio ??",2973,1,2024-10-01T11:50:28.279599Z,7388,0.882,Normal,2024-10-01T11:50:28.279599Z
17/06/2022,54,Here’s a toast to the girl I love the most ????,2974,1,2024-10-01T11:50:42.045507Z,7389,2.559,Normal,2024-10-01T11:50:42.045507Z
29/07/2022,55,"????Uganda, I’m on my way and I can’t wait to meet y’all??

??Lugogo Cricket Oval
??29th July",2975,1,2024-10-01T11:50:47.842924Z,7390,2.308,Normal,2024-10-01T11:50:47.842924Z
01/03/2022,56,"This one na BIG PROBLEM O

No Wahala remix by 
@1dabanton
ft 
@KizzDaniel
and N1 ABG out in a few hours

If you ready let me hear you say “yeah yeah”",2976,1,2024-10-01T11:51:01.980469Z,7391,4.469,Normal,2024-10-01T11:51:01.980469Z
19/03/2022,57,Manchester I’m all yours tomorrow,2977,1,2024-10-01T11:51:08.250639Z,7392,2.545,Normal,2024-10-01T11:51:08.250639Z
19/03/2022,58,"No Wahala remix video out now 

Soldiers run up the number ????",2978,1,2024-10-01T11:51:13.772027Z,7393,1.633,Normal,2024-10-01T11:51:13.772027Z
27/04/2022,59,"We are doing a madness this summer
Europe tour dates just went live 

Ticket link in bio … Seeing y’all fine faces real soon. 

Rep your city with your flags in the comments",2979,1,2024-10-01T11:51:20.714532Z,7394,2.277,Normal,2024-10-01T11:51:20.714532Z
27/05/2022,60,We made them Sleepless in Seattle ?????? #WAGTOUR,2980,1,2024-10-01T11:51:28.938181Z,7395,2.489,Normal,2024-10-01T11:51:28.938181Z
13/10/2021,61,"Thank you 
@4everBrandy
?? this is still so surreal. So beautiful, so spiritual",2981,1,2024-10-01T11:51:32.851063Z,7396,0.744,Normal,2024-10-01T11:51:32.851063Z
08/12/2021,62,"9 days to go, are y’all ready !!!",2982,1,2024-10-01T11:51:41.414810Z,7397,5.678,Normal,2024-10-01T11:51:41.414810Z
15/12/2021,63,"Pull up this Friday, if you truly love Tiwa Savage ??????

Tiwa Savage live in concert",2983,1,2024-10-01T11:51:45.576078Z,7398,1.038,Normal,2024-10-01T11:51:45.577078Z
01/03/2021,64,"This one na BIG PROBLEM O

No Wahala remix by 
@1dabanton
ft 
@KizzDaniel
and N1 ABG out in a few hours

If you ready let me hear you say “yeah yeah”",2984,1,2024-10-01T11:52:46.740861Z,7399,2.373,Normal,2024-10-01T11:52:46.740861Z
01/10/2021,65,"New York tonight @ Ford amphitheater 
Somebody’s son might find me o
No alakori please 
One Africa Music Fest",2985,1,2024-10-01T11:52:50.676195Z,7400,1.218,Normal,2024-10-01T11:52:50.676195Z
01/10/2021,66,"@bbcthree
#TonightWithTarget. In honour of Nigerian Independence Day ????????????????. 
@bbciplayer
now.",2986,1,2024-10-01T11:52:55.454883Z,7401,2.057,Normal,2024-10-01T11:52:55.454883Z
05/10/2021,67,"Got a special visual for y’all, 6 days from now ??",2987,1,2024-10-01T11:52:59.879989Z,7402,1.78,Normal,2024-10-01T11:52:59.879989Z
06/10/2021,68,Growing … one city at a time. Thank you sacremento ??,2988,1,2024-10-01T11:53:03.960985Z,7403,1.072,Normal,2024-10-01T11:53:03.960985Z
11/10/2021,69,"Turn up for love, somebody’s son out tomorrow ??",2989,1,2024-10-01T11:53:09.068868Z,7404,1.307,Normal,2024-10-01T11:53:09.068868Z
29/09/2021,70,Pastor Annie says you can receive the prayer by streaming Somebody’s Son ??????,2990,1,2024-10-01T11:53:18.804062Z,7405,1.302,Normal,2024-10-01T11:53:18.804062Z
27/09/2021,71,It's a new week. Let's all work fada...????,2991,1,2024-10-01T11:53:42.338975Z,7406,11.647,Normal,2024-10-01T11:53:42.338975Z
26/09/2021,72,"My team says na ""Fund me one day"". Oya ladies update lyrics o ??????",2992,1,2024-10-01T11:53:51.871857Z,7407,4.067,Normal,2024-10-01T11:53:51.871936Z
17/09/2021,73,"??????

It’s always a good day to listen to “WaterAndGarri”",2993,1,2024-10-01T11:53:55.994553Z,7408,2.98,Normal,2024-10-01T11:53:59.795673Z
14/09/2021,74,"Sorry, I’m not Sorry ??",2994,1,2024-10-01T11:54:06.839990Z,7409,3.579,Offensive,2024-10-01T11:54:06.839990Z
12/09/2021,75,I Can And I Will !!!!!!!! ????,2995,1,2024-10-01T11:54:14.758052Z,7410,2.428,Normal,2024-10-01T11:54:14.758052Z
29/08/2021,76,"WORK FADA 

It might take you hours, and it might even take you days, you can use your hands, And you can build a house.

Work and Believe ????",2996,1,2024-10-01T11:54:21.618718Z,7411,3.403,Normal,2024-10-01T11:54:21.618718Z
23/08/2021,77,My dancing partner ?????? you know it’s on this December. Love you sis,2997,1,2024-10-01T11:55:22.521880Z,7412,1.067,Normal,2024-10-01T11:55:22.521880Z
22/08/2021,78,"Reaction video when I heard 
@4everBrandy
vocals first time ???????

This songgggg WOW, it hits me like it’s a gospel song",2998,1,2024-10-01T11:55:51.979201Z,7413,4.388,Normal,2024-10-01T11:55:51.979201Z
21/08/2021,79,Fun time shooting the Cover of Water And Garri ??,2999,1,2024-10-01T11:55:58.225975Z,7414,2.442,Normal,2024-10-01T11:55:58.225975Z
20/08/2021,80,Amen o,3000,1,2024-10-01T11:56:03.384405Z,7415,2.368,Normal,2024-10-01T11:56:03.384405Z
20/08/2021,81,"I took a chance, I broke free, I put the music first, I created without fear. I didn’t know what to expect when I dropped this, but you all feeling this EP means I can never go wrong if I truly listen to my heart",3001,1,2024-10-01T11:56:12.272314Z,7416,5.755,Normal,2024-10-01T11:56:12.272314Z
20/08/2021,82,Thank you for encouraging me to do this,3002,1,2024-10-01T11:56:15.646742Z,7417,0.791,Normal,2024-10-01T11:56:15.646742Z
20/08/2021,83,"I AM LITERALLY CRYING RIGHT NOW

No 1

This is for my daddy and Habeeb. Wish you both were here to see this. Rest on ?? 

Water And Garri EP OUT NOW",3003,1,2024-10-01T11:56:21.297184Z,7418,3.031,Normal,2024-10-01T11:56:21.297184Z
19/05/2021,84,#Energy WORLD BEST ... No cap ??,3004,1,2024-10-01T11:56:25.351950Z,7419,0.86,Normal,2024-10-01T11:56:25.351950Z
21/05/2021,85,A peace that surpasses all understanding ????,3005,1,2024-10-01T11:56:30.506018Z,7420,2.082,Normal,2024-10-01T11:56:30.506018Z
21/05/2021,86,Lovely meeting you ????,3006,1,2024-10-01T11:56:35.606816Z,7421,0.877,Normal,2024-10-01T11:56:35.606816Z
13/08/2021,87,"Guess who???

The sweetest sounds about to drop ..
Is your notification on?",3007,1,2024-10-01T11:56:38.924035Z,7422,45.757,Normal,2024-10-01T11:57:26.595244Z
15/04/2021,88,"
Me on the cover of 
@allure
magazine THIS IS NUTS ??????

Thank you 
@heymichellelee
and @EugeneInTheCity 

2nd cover this year, Soldiers let’s goooo ????",3008,1,2024-10-01T11:57:30.905432Z,7423,0.826,Normal,2024-10-01T11:57:30.905432Z
15/04/2021,89,Love you sis ??????????,3009,1,2024-10-01T11:57:34.863687Z,7424,1.099,Normal,2024-10-01T11:57:34.863687Z
31/12/2020,90,Happy new year,3010,1,2024-10-01T11:57:39.345660Z,7425,0.747,Normal,2024-10-01T11:57:39.345660Z
17/12/2020,91,"4th Official video from #Celia 
Thank you for watching and streaming 
#ParkWell OUT NOW on YouTube",3011,1,2024-10-01T11:57:43.323370Z,7426,0.8,Normal,2024-10-01T11:57:43.323370Z
17/12/2020,92,Thank you ??,3012,1,2024-10-01T11:57:47.288774Z,7427,1.015,Normal,2024-10-01T11:57:47.288774Z
11/12/2020,93,Happy birthday hun ??,3013,1,2024-10-01T11:57:52.469271Z,7428,1.746,Normal,2024-10-01T11:57:52.469271Z
10/12/2020,94,"If I say I don’t see all the #TiwaAtMobo from you all I’d be lying. Keep sharing your best moments with me. ?? when I say I love you guys, I really mean it",3014,1,2024-10-01T11:57:59.157993Z,7429,0.998,Normal,2024-10-01T11:57:59.157993Z
09/12/2020,95,Awwww ????,3015,1,2024-10-01T11:58:04.829171Z,7430,1.375,Normal,2024-10-01T11:58:04.829171Z
09/12/2020,96,Blessings,3016,1,2024-10-01T11:58:08.097407Z,7431,0.797,Normal,2024-10-01T11:58:08.097407Z
09/12/2020,97,"Guys check out the mobo awards live streaming now, I’ll be performing and repping ????????????",3017,1,2024-10-01T11:58:12.559903Z,7432,1.053,Normal,2024-10-01T11:58:12.559903Z
04/12/2020,98,You got it boo,3018,1,2024-10-01T11:58:16.807812Z,7433,0.851,Normal,2024-10-01T11:58:16.807812Z
04/12/2020,99,Thank you my beautiful Queen ???? thank you,3019,1,2024-10-01T11:58:20.112784Z,7434,0.655,Normal,2024-10-01T11:58:20.112784Z
03/12/2020,100,"If I say I don’t see all the #TiwaAtMobo from you all I’d be lying. Keep sharing your best moments with me. ?? when I say I love you guys, I really mean it",3020,1,2024-10-01T11:58:23.983501Z,7435,1.304,Normal,2024-10-01T11:58:23.983501Z
03/12/2020,101,Thank you #Celia,3021,1,2024-10-01T11:58:29.773827Z,7436,0.829,Normal,2024-10-01T11:58:29.773827Z
03/12/2020,102,"I knowwww ?? it’s because of lock down, you no like am? ???????",3022,1,2024-10-01T11:58:33.901756Z,7437,1.182,Normal,2024-10-01T11:58:33.901756Z
03/12/2020,103,And I will always love you too ??,3023,1,2024-10-01T11:58:37.540431Z,7438,0.703,Normal,2024-10-01T11:58:37.540431Z
03/12/2020,104,Great catching up with you ??????,3024,1,2024-10-01T11:58:42.216620Z,7439,1.085,Normal,2024-10-01T11:58:42.216620Z
01/12/2020,105,By His special grace. Thank you ??????,3025,1,2024-10-01T11:58:45.460063Z,7440,0.579,Normal,2024-10-01T11:58:45.460063Z
30/11/2020,106,Help me thank your wife ??????,3026,1,2024-10-01T11:58:52.159926Z,7441,1.413,Normal,2024-10-01T11:58:52.159926Z
30/11/2020,107,"Thank you so much, love you too ??",3027,1,2024-10-01T11:58:55.630482Z,7442,0.867,Normal,2024-10-01T11:58:55.630482Z
30/11/2020,108,"Love you too, from day one ??????",3028,1,2024-10-01T11:58:59.234176Z,7443,0.995,Normal,2024-10-01T11:58:59.234176Z
29/11/2020,109,?????? but where is the lie ????,3029,1,2024-10-01T11:59:02.642673Z,7444,0.716,Normal,2024-10-01T11:59:02.642673Z
29/11/2020,110,I’m glad you know it’s YOU guys I was talking about. “Because say I quiet no mean say I be fool” - don’t try and turn nigerian media against me to hide your guilty conscience. Ask all the media houses I have great relationships with them. What you did with this is pure EVIL.,3030,1,2024-10-01T11:59:21.576903Z,7445,9.447,Offensive,2024-10-01T11:59:21.576903Z
29/11/2020,111,?????? you know how to diss out but you no fit take am when someone speaks up. Struggling brand ke. Even my son bagged more money than your whole company,3031,1,2024-10-01T11:59:31.287862Z,7446,4.336,Offensive,2024-10-01T11:59:31.287862Z
29/11/2020,112,"
guy you came to my house to do interview then you asked for pictures. Bitch you are a fan. Fuck you",3032,1,2024-10-01T11:59:40.174575Z,7447,3.647,Offensive,2024-10-01T11:59:40.174575Z
29/11/2020,113,"Nigerians, they say we are slow o",3033,1,2024-10-01T11:59:44.374613Z,7448,1.201,Offensive,2024-10-01T11:59:44.374613Z
28/11/2020,114,God pass dem all ??????,3034,1,2024-10-01T11:59:47.958240Z,7449,0.645,Normal,2024-10-01T11:59:47.958240Z
28/11/2020,115,Wow honestly I really appreciate this. Thank you ??????,3035,1,2024-10-01T11:59:51.702101Z,7450,0.693,Normal,2024-10-01T11:59:51.702101Z
27/11/2020,116,"Na themselves dey go mock, love you hun",3036,1,2024-10-01T11:59:55.911263Z,7451,1.291,Offensive,2024-10-01T11:59:55.911263Z
26/11/2020,117,That would be magic,3037,1,2024-10-01T11:59:59.247578Z,7452,0.564,Normal,2024-10-01T11:59:59.247578Z
29/11/2020,118,?????? but where is the lie ????,3038,1,2024-10-01T12:00:03.114506Z,7453,0.801,Normal,2024-10-01T12:00:03.114506Z
25/11/2020,119,Rehearsal for my Mobo performance today was INSANE arghhhhhh ??????,3039,1,2024-10-01T12:00:07.254426Z,7454,0.726,Normal,2024-10-01T12:00:07.254426Z
23/11/2020,120,Love you too jum jum ????,3040,1,2024-10-01T12:00:10.799978Z,7455,0.919,Normal,2024-10-01T12:00:10.799978Z
22/11/2020,121,?? I love you just the way you are ??,3041,1,2024-10-01T12:00:14.187654Z,7456,0.799,Normal,2024-10-01T12:00:14.187654Z
20/11/2020,122,Please do not be offended when I turn down interviews. I feel bad BUT some few bad eggs in this nigerian media industry have made it hard. THEY HAVE NO INTEGRITY,3042,1,2024-10-01T12:00:22.554709Z,7457,5.481,Offensive,2024-10-01T12:00:22.555709Z
20/11/2020,123,20.10.20 WE WILL NEVER FORGET ??????,3043,1,2024-10-01T12:00:25.881956Z,7458,0.713,Normal,2024-10-01T12:00:25.881956Z
22/10/2020,124,"No distractions, we’ve got work to do so help us God ????",3044,1,2024-10-01T12:00:30.361929Z,7459,1.089,Normal,2024-10-01T12:00:30.361929Z
21/10/2020,125,"All you gotta do is research sis, that’s all you gotta do",3045,1,2024-10-01T12:00:34.570947Z,7460,1.425,Normal,2024-10-01T12:00:34.570947Z
21/10/2020,126,"Didn’t call anyone out, I called for help . Big diff",3046,1,2024-10-01T12:00:38.880293Z,7461,1.45,Normal,2024-10-01T12:00:38.880293Z
21/10/2020,127,We all have mothers o,3047,1,2024-10-01T12:00:42.565565Z,7462,0.689,Normal,2024-10-01T12:00:42.565565Z
21/10/2020,128,You really think I have ... hmmm,3048,1,2024-10-01T12:00:45.895805Z,7463,1.062,Normal,2024-10-01T12:00:45.895805Z
21/10/2020,129,Are you sure about that?,3049,1,2024-10-01T12:00:49.969992Z,7464,1.462,Normal,2024-10-01T12:00:49.969992Z
20/10/2020,130,"Since CNN were not breaking news, Didi has revolt so we need as much global attention to send help",3050,1,2024-10-01T12:00:56.999021Z,7465,2.94,Normal,2024-10-01T12:00:56.999021Z
15/10/2020,131,I’m learning that these thugs are sponsored to frustrate the peaceful protests!!! It is evident that we need more international eyes and support!! #EndSWAT,3051,1,2024-10-01T12:01:05.360509Z,7466,4.681,Normal,2024-10-01T12:01:05.360509Z
15/10/2020,132,I’m hearing these thugs are being sponsored. We will not be silenced. EVEN THOUGH THE SAFETY OF PROTESTORS IS PARAMOUNT. WE WILL NOT STOP #EndSWAT #EndSARS #EndPoliceBrutality,3052,1,2024-10-01T12:01:17.404695Z,7467,9.309,Normal,2024-10-01T12:01:17.404695Z
15/10/2020,133,Close colleagues of mine at Alausa just confirmed that thugs just came to disrupt their peaceful protest. Please spread the word. Our right to peaceful protest will not be taken away. Why use violence against peaceful protestors?,3053,1,2024-10-01T12:01:30.833425Z,7468,10.665,Normal,2024-10-01T12:01:30.833425Z
13/10/2020,134,That’s why they must protest with us. We are not their enemy,3054,1,2024-10-01T12:01:35.894917Z,7469,1.956,Normal,2024-10-01T12:01:35.894917Z
13/10/2020,135,"I DO NOT, I repeat I DO NOT support POLICE BRUTALITY but I said I would share some thought provoking things because there is a bigger picture here. I think the police force should join us in the fight. I’ve seen pictures of the barracks they live in with their families.",3055,1,2024-10-01T12:01:50.643818Z,7470,11.645,Normal,2024-10-01T12:01:50.643818Z
13/10/2020,136,"I’ve spoken to a few in confidentiality about how low they are paid and how they go months without pay but are handed guns to protect Nigerians. While our leaders in the words of 
@n6oflife
are paid billions to show up at the senate to fall asleep. Who are the real murderers here.",3056,1,2024-10-01T12:02:06.378527Z,7471,12.779,Offensive,2024-10-01T12:02:06.378527Z
13/10/2020,137,"They said they have ended Sars hmmm
NIGERIANS THIS IS NOT THE END. IT IS JUST THE BEGINNING",3057,1,2024-10-01T12:02:11.343269Z,7472,1.621,Normal,2024-10-01T12:02:11.343269Z
11/10/2020,138,"We just celebrated our 60th Independence Day but tell me one thing that is working for us to celebrate. IT IS NOT OVER MY BEAUTIFUL PEOPLE, IT HAS JUST BEGUN ???? #EndSarsNow #EndPoliceBrutality #WeAreTired",3058,1,2024-10-01T12:02:29.747768Z,7473,14.081,Normal,2024-10-01T12:02:29.747768Z
10/10/2020,140,"We can’t stop now, so many things we WILL fight for. Our check list is PLENTY",3060,1,2024-10-01T12:02:42.707422Z,7475,0.826,Normal,2024-10-01T12:02:42.707422Z
05/10/2020,141,The video for ‘Park Well’ was to be released this Monday but I’ve pushed it back. I don’t want to distract away from the #EndSars movement,3061,1,2024-10-01T12:03:01.064188Z,7476,15.644,Offensive,2024-10-01T12:03:01.064188Z
30/09/2020,142,"Let me break down the msg of the song 2 you sir - we crucify young women for going after rich politicians for their money, calling them prostitutes but we dont call out the politicians. Hence the line “money we you no work for” we should hold them accountable too #koroba.",3062,1,2024-10-01T12:03:07.536769Z,7477,3.794,Normal,2024-10-01T12:03:07.536769Z
27/09/2020,143,Chopping mouth but I tried sha ... things I do when I’m alone at home ??????,3063,1,2024-10-01T12:03:12.381489Z,7478,1.646,Normal,2024-10-01T12:03:12.381489Z
26/09/2020,144,"Celebrating these beautiful ones today Nengi, Dorathy & Vee ??",3064,1,2024-10-01T12:03:16.299040Z,7479,1.132,Normal,2024-10-01T12:03:16.299040Z
25/09/2020,145,Love you ?? please make your woman your Queen #SomethingNice,3065,1,2024-10-01T12:03:21.214485Z,7480,2.26,Normal,2024-10-01T12:03:21.214485Z
25/09/2020,146,"I just wanted to use music to try to heal, I know we go through so much in life",3066,1,2024-10-01T12:03:26.301017Z,7481,1.263,Normal,2024-10-01T12:03:26.301017Z
