Date,S/N,Tweets,annotation_id,annotator,created_at,id,lead_time,sentiment,updated_at
28/01/2024,39,"
Scam!!! Run!🏃",2085,1,2024-09-26T14:19:42.399087Z,4376,0.372,Normal,2024-09-26T14:19:42.399087Z
15/01/2024,40,"
Replying to 
@SagirMansur7
lol 🤣 they fooled you!",2086,1,2024-09-26T14:19:45.700387Z,4377,0.485,Offensive,2024-09-26T14:19:45.700387Z
15/01/2024,41,"
Replying to 
@SagirMansur7
Hope you have not been scammed by this fraudsters? Pls read my pinned tweet.",2087,1,2024-09-26T14:19:50.625576Z,4378,1.43,Normal,2024-09-26T14:19:50.625576Z
05/01/2024,42,"
This is 2024 be wiser and Blame yourself for greed and stupidity! Read my pinned tweet.",2088,1,2024-09-26T14:19:54.553250Z,4379,3.884,Offensive,2024-09-26T14:20:00.498017Z
25/12/2023,43,"
I too Love Bros J! E dey para seh😂😂🎄🧑‍🎄",2089,1,2024-09-26T14:20:05.457842Z,4380,1.28,Offensive,2024-09-26T14:20:05.457842Z
25/12/2023,44,"
Most driest Christmas ever!
Wetin happen?🤧🤦🏽‍♂️🙈",2090,1,2024-09-26T14:20:09.439756Z,4381,0.822,Normal,2024-09-26T14:20:09.439756Z
16/12/2023,45,"
After all the warnings! Pls read my pinned tweet!",2091,1,2024-09-26T14:20:13.469963Z,4382,1.095,Normal,2024-09-26T14:20:13.469963Z
11/12/2023,46,"
Thanks for having me sir I really appreciate and I cant wait to visit again soon 🙏🏽🙅🏽‍♂️🙏🏽🙅🏽‍♂️🙃 😇 BLESSED.",2092,1,2024-09-26T14:20:17.363055Z,4383,0.673,Normal,2024-09-26T14:20:17.363055Z
11/12/2023,47,"
Records will be broken, but one thing that will never be broken is being the first to do something.🙅🏽‍♂️",2093,1,2024-09-26T14:20:20.196718Z,4384,0.449,Normal,2024-09-26T14:20:20.196718Z
23/11/2023,48,"
Dollar and bread are doing price challenge.",2094,1,2024-09-26T14:20:24.057222Z,4385,0.948,Normal,2024-09-26T14:20:24.057222Z
15/11/2023,49,"
You'll end up really disappointed if you think people will do for you as you do for them.
Not everyone has the same heart as you.",2095,1,2024-09-26T14:20:32.263209Z,4386,6.999,Normal,2024-09-26T14:20:36.262005Z
07/11/2023,50,"
In America, the symbol of love is flowers. In India, it's music.
What is the symbol of love in Nigeria? 🙄😏",2096,1,2024-09-26T14:20:40.692665Z,4387,1.789,Normal,2024-09-26T14:20:40.692665Z
06/11/2023,51,"
Are you sure?🤣😂🤣",2097,1,2024-09-26T14:20:44.469549Z,4388,0.834,Normal,2024-09-26T14:20:44.469549Z
06/11/2023,52,"

How you see am?🤣😂🤣😂",2098,1,2024-09-26T14:20:47.735230Z,4389,0.582,Normal,2024-09-26T14:20:47.735230Z
06/11/2023,53,"
This break and holiday go long!…",2099,1,2024-09-26T14:20:51.651385Z,4390,0.813,Normal,2024-09-26T14:20:51.651385Z
06/11/2023,54,"
LET THEM BE WRONG ABOUT YOU. YOU HAVE ABSOLUTELY NOTHING TO PROVE! No pressure at all! I don't have anything to prove to anyone but myself. After how many years in the industry?😝🤓
As a matter of fact i still dey holiday since dey play Golf⛳️🏌️‍♂️dey enjoy my life!🙃😁 You gerrit.",2100,1,2024-09-26T14:20:55.114738Z,4391,0.585,Normal,2024-09-26T14:20:55.114738Z
05/11/2023,55,"
So after reading my pinned tweet you fall for this scammers! Blame yourself. Shame👎🏾",2101,1,2024-09-26T14:21:14.159652Z,4392,15.943,Offensive,2024-09-26T14:21:14.159652Z
03/11/2023,56,"
Who is cooking? And who is being cooked?",2102,1,2024-09-26T14:21:19.419405Z,4393,0.936,Normal,2024-09-26T14:21:19.419405Z
02/11/2023,57,"
Thugs on uniform…. This is unacceptable! Dear 
@alexottiofr",2103,1,2024-09-26T14:21:22.884768Z,4394,0.621,Offensive,2024-09-26T14:21:22.884768Z
01/11/2023,58,"
Mr Psquare
@PeterPsquare
·
Nov 1, 2023
Wait, what?😂🤣😂🤣😂",2104,1,2024-09-26T14:21:27.177655Z,4395,1.025,Normal,2024-09-26T14:21:27.195325Z
31/10/2023,59,"
🫡🪖🎖️BE STRONG, BE BRAVE, AND BE FEARLESS✊🏾",2105,1,2024-09-26T14:21:30.893733Z,4396,0.636,Normal,2024-09-26T14:21:30.893733Z
29/10/2023,60,"
Election has consequence if you allow yourself to be blinded by Ethnic sentiments and Tribalism.

Day don dey break! This is just the beginning...👨🏽‍🦯👨🏽‍🦯👨🏽‍🦯👨🏽‍🦯👨🏽‍🦯 Let me just continue learning the lessons they are teaching me!🤧",2106,1,2024-09-26T14:21:47.543813Z,4397,13.271,Normal,2024-09-26T14:21:47.543813Z
29/10/2023,61,"
Pls did Yakubu and his squad officiate the fight?🤔🙄 #FuryVsNagnnou 🤔",2107,1,2024-09-26T14:21:51.260006Z,4398,1.089,Offensive,2024-09-26T14:21:51.260006Z
29/10/2023,62,"
Can’t believe this! But Ngannou won🤷🏾‍♂️",2108,1,2024-09-26T14:21:54.475892Z,4399,0.515,Normal,2024-09-26T14:21:54.475892Z
28/10/2023,63,"
Una sure say this Christmas go hold?👨🏽‍🦯",2109,1,2024-09-26T14:21:58.151025Z,4400,0.546,Normal,2024-09-26T14:21:58.151025Z
27/10/2023,64,"
When I say I'm blessed I don't mean Money or Material things...
I mean situations that was sent to destroy me but didn't even touch my soul. HAVE A LOVELY WEEK!",2110,1,2024-09-26T14:22:02.242848Z,4401,1.406,Normal,2024-09-26T14:22:02.242848Z
25/10/2023,65,"
Eiya!!! 👨🏽‍🦯",2111,1,2024-09-26T14:22:06.512146Z,4402,0.922,Normal,2024-09-26T14:22:06.512146Z
25/10/2023,66,"
Na now day just dey break!🤣😂🤣",2112,1,2024-09-26T14:22:28.804170Z,4403,1.99,Normal,2024-09-26T14:22:28.804170Z
24/10/2023,67,"
Gen z brother why? $1000 = 1.2m 😩😩😱🙆🏽‍♂️ Go and beg your village people😭

Join 
@zanobidafrica",2113,1,2024-09-26T14:22:38.328033Z,4404,5.754,Normal,2024-09-26T14:22:38.328033Z
23/10/2023,68,"

Pepper don dey enter there eyes! Ndi Standing on Your Mandate we shall stand!🫣",2114,1,2024-09-26T14:22:42.507713Z,4405,3.276,Offensive,2024-09-26T14:22:47.214099Z
20/10/2023,69,"
Count your blessings and name them one by one! Thank God it’s Friday🙏🏽👌🏾☺️😇",2115,1,2024-09-26T14:22:51.714156Z,4406,1.284,Normal,2024-09-26T14:22:51.714156Z
18/10/2023,70,"
They’ve also called me on that format! But trust me anyone that believes those video calls need to go check their brains! 👎🏾",2116,1,2024-09-26T14:22:57.641214Z,4407,3.103,Offensive,2024-09-26T14:23:01.054726Z
18/10/2023,71,"
This sh!t is getting out of control!",2117,1,2024-09-26T14:23:05.747928Z,4408,1.814,Indeterminate,2024-09-26T14:23:05.747928Z
18/10/2023,72,"
The same way they did to me! It’s getting out of hands! Crazy!",2118,1,2024-09-26T14:23:11.377919Z,4409,1.857,Normal,2024-09-26T14:23:11.377919Z
18/10/2023,73,"
Prayers and support for Mr Ibu🙏🏽❤️",2119,1,2024-09-26T14:23:14.671989Z,4410,0.676,Normal,2024-09-26T14:23:14.671989Z
14/10/2023,74,"
They are now coming up with excuses after their mandate is not mandating!.. 🤮🤦🏾🌽🤦🏽‍♂️🤦‍♀️🚶It is well.",2120,1,2024-09-26T14:23:21.404812Z,4411,3.659,Normal,2024-09-26T14:23:21.404812Z
14/10/2023,75,"
Sh!t😂🤣😂🤣😂",2121,1,2024-09-26T14:23:25.564873Z,4412,0.657,Offensive,2024-09-26T14:23:25.564873Z
12/10/2023,76,"

·
Oct 12, 2023
😷🤧😷🤧😷 Shame!",2122,1,2024-09-26T14:23:30.835448Z,4413,2.112,Offensive,2024-09-26T14:23:30.835448Z
12/10/2023,77,"
1027 Naira to a Dollar! Even the “Renew Hope” is now Hopeless😷",2123,1,2024-09-26T14:23:34.605703Z,4414,0.914,Offensive,2024-09-26T14:23:34.605703Z
12/10/2023,78,"
Over hope🌽😷🤧🤮",2124,1,2024-09-26T14:23:38.033513Z,4415,0.638,Normal,2024-09-26T14:23:38.033513Z
07/10/2023,79,"

Just for cruise!🤣😂
I still fine pass them girlfriends!🤣",2125,1,2024-09-26T14:23:41.384057Z,4416,0.625,Normal,2024-09-26T14:23:41.384057Z
07/10/2023,80,"

3 different club in just one night … Abeg I Dey go house😫",2126,1,2024-09-26T14:23:45.790973Z,4417,1.161,Normal,2024-09-26T14:23:45.790973Z
06/10/2023,81,"
Remember! When you say Yes” to others make sure you not saying No to yourself!",2127,1,2024-09-26T14:23:49.391433Z,4418,0.707,Normal,2024-09-26T14:23:49.391433Z
01/10/2023,82,"
Scam! Run 🏃‍♂️",2128,1,2024-09-26T14:23:52.568771Z,4419,0.533,Normal,2024-09-26T14:23:52.568771Z
29/09/2023,83,"
Hope is Hopeless indeed🙄",2129,1,2024-09-26T14:23:56.304411Z,4420,0.758,Offensive,2024-09-26T14:23:56.304411Z
29/09/2023,84,"
4000 Imo youths will be employed in Europe! And they are jubilating!  Eiya! 🤣😂🤣😂 It is well!😆 APC🤧😷🤮",2130,1,2024-09-26T14:24:06.091741Z,4421,5.004,Normal,2024-09-26T14:24:06.091741Z
27/09/2023,85,"
I don’t understand!🤷🏾‍♂️
“Modification of the Naira” Use Cassava!🤮 like wtf!🤐",2131,1,2024-09-26T14:24:11.003389Z,4422,1.712,Offensive,2024-09-26T14:24:11.003389Z
27/09/2023,86,"
You better run away from this fraudsters! Go read my pinned tweet! Who even pays for a Giveaway! Like what’s wrong with y’all? At this point just know that You are actually the one doing the Giveaway for those scammers! Shame! Shame! Shame! 👎🏾",2132,1,2024-09-26T14:24:23.707021Z,4423,9.786,Offensive,2024-09-26T14:24:23.707021Z
27/09/2023,87,"
Value yourself and don’t let anyone bully you my brother! You’re an asset and We are with you %100 
@victorosimhen9
 Remain blessed always🙏🏽💡",2133,1,2024-09-26T14:24:30.470973Z,4424,3.299,Normal,2024-09-26T14:24:30.470973Z
21/09/2023,88,"
👌🏾💯 #Justice4mobhad",2134,1,2024-09-26T14:24:34.663385Z,4425,0.576,Normal,2024-09-26T14:24:34.663385Z
16/09/2023,89,"
THE GREATEST PRISON THAT PEOPLE LIVE IN IS THE FEAR OFWHAT OTHER PEOPLE THINK. #Justice4Mohbad Y’all have a wonderful weekend!🙅🏽‍♂️",2135,1,2024-09-26T14:24:39.043321Z,4426,1.274,Normal,2024-09-26T14:24:39.043321Z
16/09/2023,90,"
Don't let the fear of what people might think to stop you from speaking your mind, speak up, you deserve to be heard. #Justice4Mohbad",2136,1,2024-09-26T14:24:43.400478Z,4427,1.218,Normal,2024-09-26T14:24:43.400478Z
16/09/2023,91,"
If they like let them call you Talkative! Never stop speaking up!
Remember, He who does not have the courage to speak up for his rights cannot earn the respect of
others. #Justice4Mohbad",2137,1,2024-09-26T14:24:50.049120Z,4428,2.352,Normal,2024-09-26T14:24:50.049120Z
16/09/2023,92,"
Speak up, because the day you don't speak up for the things that matter to you is the day your freedom truly ends! #Justice4Mohbad",2138,1,2024-09-26T14:24:54.476836Z,4429,1.562,Normal,2024-09-26T14:24:54.476836Z
16/09/2023,93,"
THE ONLY PEOPLE WHO ARE MAD AT YOU FOR SPEAKING THE
TRUTH ARE THOSE PEOPLE
WHO ARE LIVING A LIE.
KEEP SPEAKING THE TRUTH. #Justice4Mohbad",2139,1,2024-09-26T14:25:00.852008Z,4430,3.204,Normal,2024-09-26T14:25:00.852008Z
16/09/2023,94,A lot is happening! Like WTF! #Justice4Mohbad,2140,1,2024-09-26T14:25:04.967251Z,4431,1.468,Offensive,2024-09-26T14:25:04.967251Z
16/09/2023,95,"
A lot is happening! Like WTF! #Justice4Mohbad",2141,1,2024-09-26T14:25:08.280485Z,4432,0.598,Offensive,2024-09-26T14:25:08.280485Z
07/09/2023,96,"
""When the law no longer protects you from the corrupt. but protects the corrupt from you
you know your nation is doomed.""  It is well.",2142,1,2024-09-26T14:25:15.622970Z,4433,4.467,Offensive,2024-09-26T14:25:15.622970Z
07/09/2023,97,"

No Justice for Poor Man for Nigeria! Period! ⚖️",2143,1,2024-09-26T14:25:19.088734Z,4434,0.785,Offensive,2024-09-26T14:25:19.088734Z
07/09/2023,98,"
One day!… And just one day! Very soon! 🔜",2144,1,2024-09-26T14:25:22.583884Z,4435,0.599,Normal,2024-09-26T14:25:22.583884Z
07/09/2023,99,"
Imagine studying law in a lawless country!… Shame!",2145,1,2024-09-26T14:25:26.112523Z,4436,0.598,Offensive,2024-09-26T14:25:26.112523Z
04/09/2023,100,"
Remember! Every morning you have 2 choices. Continue to sleep with your dreams or wake up and chase them! GOOD MORNING!",2146,1,2024-09-26T14:25:32.839673Z,4437,0.66,Normal,2024-09-26T14:25:32.839673Z
30/08/2023,101,"
Calling out more banks! This people think I’m stupid! 
Now they are using my name to scam innocent people! I am Suing this Banks for damages and calling them out! One after the other! 
@officialEFCC
 take note! Enough is enough! 
@PolarisBankLtd
 & 
@myaccessbank
 I am coming all out!",2147,1,2024-09-26T14:25:50.543590Z,4438,14.826,Normal,2024-09-26T14:25:50.543590Z
30/08/2023,102,"
@myaccessbank
 you also also allowed someone open an account name “PETER OKOYE PSQUARE ”without valid means of identification, no biometrics, no BVN, no verified address or even utility bill to correspond with the address of the account owner? My lawyers are coming! 
@officialEFCC",2148,1,2024-09-26T14:26:07.701867Z,4439,10.637,Normal,2024-09-26T14:26:07.701867Z
30/08/2023,103,"
Enough is Enough!!! 
It's either it's an inside job or otherwise! I have a name to protect here and save some of this innocent victims! So get ready for me and my legal team!
How can 
@PolarisBankLtd
 allow someone to open an account in the name of “PETER OKOYE PSQUARE” like WTF!",2149,1,2024-09-26T14:26:18.411773Z,4440,8.239,Normal,2024-09-26T14:26:18.411773Z
30/08/2023,104,"
Exactly what my lawyers have been dealing with! 
@PolarisBankLtd
 You allowed someone to open an account with the name “PETER PSQUARE OKOYE” without due diligence and this individuals have been defrauding innocent people and you expect me not to call you people out! coming for you!",2150,1,2024-09-26T14:26:24.373286Z,4441,3.076,Normal,2024-09-26T14:26:24.373286Z
30/08/2023,105,"
“Tell them to make noice to make noise🤷🏾‍♂️” Ali Bongo🤔🤧",2151,1,2024-09-26T14:26:30.347711Z,4442,2.797,Normal,2024-09-26T14:26:30.347711Z
30/08/2023,106,"But it's really painful that we don't value our country again cos of bad leadership, It's so sad. No lies!😐",2152,1,2024-09-26T14:27:06.111193Z,4443,6.936,Offensive,2024-09-26T14:27:06.111193Z
24/08/2023,107,"
How una dey for dat side? Me i dey alright for dis side! …. 🚶",2153,1,2024-09-26T14:27:10.891471Z,4444,1.994,Normal,2024-09-26T14:27:10.891471Z
22/08/2023,108,"
Make them give them all the money Nigeria get make everybody rest!🤣😂🤣😂 Welcome to Renewed Promax Shege🙊 Jokes on you if you think politics is none of your business 😎",2154,1,2024-09-26T14:27:19.418117Z,4445,5.163,Offensive,2024-09-26T14:27:19.418117Z
20/08/2023,109,"
Palliatives on a federal highway!😂🌽🌽🌽🌽🌽🌽🌽🌽🌽",2155,1,2024-09-26T14:27:25.528828Z,4446,3.274,Normal,2024-09-26T14:27:25.528828Z
20/08/2023,110,"
Jungle don really mature!🤣🤣🤣🤣 Children of Corn trying so hard to explain the situation about subsidy on my timeline!😂🤣 Una go explain taya! Better go and collect your own palliatives!🌽🌽🌽🌽🌽 E go reach everybody! Ndi lesson teacher! #RenewedShegeProMax",2156,1,2024-09-26T14:27:31.023584Z,4447,2.199,Offensive,2024-09-26T14:27:31.023584Z
20/08/2023,111,"
😂🤣😂🤣 Corn heads! I heard they are buying fuel cheaper!🤣😂",2157,1,2024-09-26T14:27:34.303532Z,4448,0.637,Offensive,2024-09-26T14:27:34.303532Z
19/08/2023,112,"
Una see those people wey Dey chop Corn🌽🌽… Dem must stand and remain on that dia mandate oh!.. I Dey my 2nd home for America where dem dey teach me Big Lesson!🚶And we Dey suffer for here with no evidence!…. It is well! #RenewedShegeProMax 🇺🇸Detroit see y’all tomorrow! 👌🏾",2158,1,2024-09-26T14:27:38.417485Z,4449,1.138,Offensive,2024-09-26T14:27:38.417485Z
20/08/2023,113,"
Yes! Children of corn 🌽 😂🤣",2159,1,2024-09-26T14:27:42.040521Z,4450,0.703,Offensive,2024-09-26T14:27:42.040521Z
10/08/2023,114,"
“This administration will favor me and my people” How much is one egg and Indomie small pack again?🚶‍♂️🚶‍♂️🚶‍♂️🚶‍♂️🚶‍♂️",2160,1,2024-09-26T14:27:47.209942Z,4451,1.045,Offensive,2024-09-26T14:27:47.209942Z
10/08/2023,115,"
Africa joins the west to fight Africa. TOTAL MADNESS!👎🏾🤮",2161,1,2024-09-26T14:27:54.101110Z,4452,3.578,Offensive,2024-09-26T14:27:54.101110Z
30/07/2023,116,"
Not my own zoom! Read my pinned tweet.",2162,1,2024-09-26T14:27:58.315820Z,4453,1.25,Normal,2024-09-26T14:27:58.315820Z
28/07/2023,117,"
Dem go explain taya!
How can you plant maize and keep hoping for beans!😂😂😂😂😂 Happy Shege weekend😂",2163,1,2024-09-26T14:28:04.590540Z,4454,3.082,Offensive,2024-09-26T14:28:04.590540Z
28/07/2023,118,"
“We will teach them a big lesson after the elections”... dem forget say that same rain wey beat Chinedu go still beat Ade and Musa. It is well🙏🏽 
Una happy Shege weekend!🚶‍♂️",2164,1,2024-09-26T14:28:13.213403Z,4455,5.253,Normal,2024-09-26T14:28:13.213403Z
18/07/2023,119,"
Lessons Will Be Learnt! + 8k🌽😷 How market? 🙌🏾👏🏾🫶",2165,1,2024-09-26T14:28:18.994098Z,4456,2.351,Normal,2024-09-26T14:28:18.994098Z
15/07/2023,120,"
Keep smiling😁!… keep shining🌟 😎✌🏾",2166,1,2024-09-26T14:28:23.197955Z,4457,0.936,Normal,2024-09-26T14:28:23.213594Z
15/07/2023,121,"
The 8k would favour them and their family! God bless them. 🙏🏽😇",2167,1,2024-09-26T14:28:27.101476Z,4458,0.718,Normal,2024-09-26T14:28:27.101476Z
15/07/2023,122,Pls tell them to try and manage the 8k.🌽🌽🌽🌽🌽🌽🌽🌽,2168,1,2024-09-26T14:28:31.915310Z,4459,2.19,Offensive,2024-09-26T14:28:31.915310Z
15/07/2023,123,At least you mentioned me and Elun without mentioning your self 🤣😂🤣🤣🤣,2169,1,2024-09-26T14:28:37.358410Z,4460,1.999,Normal,2024-09-26T14:28:37.358410Z
15/07/2023,124,"
Eiya🤣😂🤣",2170,1,2024-09-26T14:28:42.421546Z,4461,1.567,Indeterminate,2024-09-26T14:28:42.421546Z
15/07/2023,125,"
Some corn🌽 people are so mad about my last post! Eiya! Sorry oh! It’s so obvious that it wasn’t how they expected it to be! 😂🤣🫣",2171,1,2024-09-26T14:28:49.534403Z,4462,7.159,Normal,2024-09-26T14:28:54.671990Z
15/07/2023,126,"

Dem Dey try teach me! I Dey learn 🙄",2172,1,2024-09-26T14:28:58.788462Z,4463,0.84,Normal,2024-09-26T14:28:58.788462Z
13/07/2023,127,"
Read my pinned tweet! I am sure this scammers have scammed you! Don’t make a fool out of your self.",2173,1,2024-09-26T14:29:04.082875Z,4464,1.624,Offensive,2024-09-26T14:29:04.082875Z
09/07/2023,128,"
If it’s a crime to enjoy my life! So be it!…. Send me to Prison.🙃🍾
@aphrospirit
 is the vibe👌🏾",2174,1,2024-09-26T14:29:10.110947Z,4465,1.202,Offensive,2024-09-26T14:29:10.110947Z
09/07/2023,129,"
Go read my pinned tweet! A word is enough for the wise.",2175,1,2024-09-26T14:29:13.639624Z,4466,0.682,Normal,2024-09-26T14:29:13.639624Z
07/07/2023,130,"
Social media has everyone rushing their goals; remember, comparison is the thief of joy
Focus on you.",2176,1,2024-09-26T14:29:17.476769Z,4467,0.697,Normal,2024-09-26T14:29:17.476769Z
